cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
135,4423.68,0.0,0.0,0.0,2506.752,1585.152,331.77600000000007,0.0,4723.200000000002,3456.000000000001,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6744.980981522807,830.9856253330527,0.0,0.0,2591.4836189479347,2055.0884819285584,347.35701358936535,160.83421007521167,10.0,2.0,0.0,0.0,1.0,0.0,1677.084670444897,0.0,0.0,254.82027062330437,0.0,6987.607367966773,0.0,0.0,591.018544257865,0.0,0.0,1.0,0.0,1830.3192983771003,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20747.745947648644,0.0,0.0,231.43361009455543,0.0,1.0,0.0,2.0,1.0,2.0,1.0
136,4423.68,0.0,0.0,0.0,2027.52,1658.8799999999999,737.28,0.0,3801.6000000000004,4032.000000000001,1382.4000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3904.486940823214,1211.3391198927693,0.0,0.0,2334.6831749691714,3684.063370306898,599.5165830635408,87.51327011380315,10.0,2.0,0.0,0.0,1.0,0.0,2318.701005733078,0.0,0.0,355.53038303892504,0.0,3428.2904673373932,0.0,0.0,530.3629369044477,0.0,0.0,0.0,1.0,1927.857109712942,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,21332.892806820553,0.0,0.0,166.84375312316774,0.0,1.0,0.0,2.0,1.0,2.0,1.0
137,4423.68,0.0,0.0,0.0,3723.264,626.688,73.72800000000001,0.0,7603.200000000002,1612.8000000000004,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5809.347990608418,22.04318330779875,0.0,0.0,5442.467952860743,1232.2416198078224,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1453.950311251097,0.0,0.0,421.9395679049078,0.0,4353.522728301741,0.0,0.0,593.1458698824792,0.0,0.0,1.0,0.0,2333.323008585608,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15751.29373001943,0.0,0.0,210.97436580448658,0.0,1.0,0.0,2.0,1.0,2.0,1.0
138,4423.68,0.0,0.0,0.0,3354.6240000000003,1069.056,0.0,0.0,6912.000000000002,2188.8000000000006,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5481.749316881655,35.538058427355864,0.0,0.0,4010.0599178729794,2595.4167453990813,131.95961309620122,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1800.786195122615,0.0,0.0,207.0928907082951,0.0,3255.106217015723,0.0,0.0,766.0644612249413,0.0,0.0,1.0,0.0,2199.159820861157,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23245.01884576818,0.0,0.0,225.64066564479006,0.0,1.0,0.0,2.0,1.0,2.0,1.0
139,4128.768,294.912,0.0,0.0,1622.016,1179.6480000000001,1622.016,0.0,3225.600000000001,2534.4000000000005,3456.000000000001,0.0,8870.400000000001,345.6,0.0,0.0,6451.0,0.0,0.0,3110.998755554024,1462.15749826738,707.931997571239,0.0,1274.1254960481278,3065.0976631958015,1222.3542550474522,126.94972252305415,4.0,6.0,2.0,0.0,1.0,0.0,1613.379011479347,0.0,0.0,233.30481808313914,0.0,2783.4223803420355,0.0,0.0,655.7134097857627,0.0,0.0,1.0,0.0,1805.1088056687704,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16883.255522911866,0.0,0.0,222.77622790654914,0.0,1.0,0.0,2.0,1.0,2.0,1.0
140,4423.68,0.0,0.0,0.0,3170.304,1253.376,0.0,0.0,7603.200000000002,1612.8000000000004,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,7003.331144616085,127.08704419026499,0.0,0.0,4116.422407658744,1243.9318881916388,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2889.224423561513,0.0,0.0,443.8929687495574,0.0,4125.66275184122,0.0,0.0,366.9475464195753,0.0,0.0,1.0,0.0,2134.0423049883307,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,14160.92052676554,0.0,0.0,281.36046215317447,0.0,1.0,0.0,2.0,1.0,2.0,1.0
141,4423.68,0.0,0.0,0.0,3354.624,1069.056,0.0,0.0,7027.200000000002,2188.8000000000006,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6233.669264955969,0.0,0.0,0.0,4847.163212901844,1618.2447321209888,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1794.8704929009548,0.0,0.0,233.88667592668529,0.0,4384.843373539858,0.0,0.0,483.1570776951446,0.0,0.0,1.0,0.0,1980.8569022984848,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,21772.626867800856,0.0,0.0,266.24035303918095,0.0,1.0,0.0,2.0,1.0,2.0,1.0
142,4423.68,0.0,0.0,0.0,3465.2160000000003,737.28,221.184,0.0,6681.600000000001,2188.8,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4040.8524255229563,321.11699400056216,0.0,0.0,3830.318654416601,1796.231240734834,182.05085463021254,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1357.4557117856903,0.0,0.0,228.93574278652295,0.0,4970.869686795635,0.0,0.0,559.6662390874031,0.0,0.0,0.0,1.0,2267.297580330425,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,18456.252711078716,226.83477115375246,0.0,267.9595545845805,0.0,1.0,0.0,2.0,1.0,2.0,1.0
143,4386.816000000001,36.864000000000004,0.0,0.0,2211.84,1069.056,1142.784,0.0,4953.600000000001,2304.0000000000005,1958.4000000000005,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,5009.775394732105,1509.9637527384286,188.7666776789356,0.0,2754.140792308115,2458.895603224971,650.5248520976218,124.64998782256606,8.0,4.0,0.0,0.0,1.0,0.0,2731.0103311224693,0.0,0.0,285.50182485667017,0.0,4843.155180541733,0.0,0.0,518.0031259343515,0.0,0.0,1.0,0.0,1677.1598799318172,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21771.157859052502,0.0,0.0,332.53699117609625,0.0,1.0,0.0,2.0,1.0,2.0,1.0
144,4423.68,0.0,0.0,0.0,3096.576,1253.376,73.72800000000001,0.0,7142.4000000000015,2073.6000000000004,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6577.921714590391,330.2324239629134,0.0,0.0,4356.751678422959,1751.2603882555386,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2305.45984159228,0.0,0.0,236.9485064731583,0.0,5327.977954722326,0.0,0.0,584.1192232417651,0.0,0.0,1.0,0.0,2064.1273754011972,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24996.242027237713,0.0,0.0,173.10122608875574,0.0,1.0,0.0,2.0,1.0,2.0,1.0
145,4423.68,0.0,0.0,0.0,4165.6320000000005,258.048,0.0,0.0,8524.800000000003,691.2000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5890.184336400518,0.0,0.0,0.0,5018.4841098079605,1462.3727747970686,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2167.522437943605,0.0,0.0,403.29869697439534,0.0,4154.126730455196,0.0,0.0,645.8884285919979,0.0,0.0,1.0,0.0,1466.9062885571946,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,34141.02268885602,0.0,0.0,190.0004519583165,0.0,1.0,0.0,2.0,1.0,2.0,1.0
146,4423.68,0.0,0.0,0.0,3649.536,737.28,36.864000000000004,0.0,7603.200000000002,1382.4000000000003,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5540.931396870314,67.14860386857143,0.0,0.0,5070.381691384366,1856.498911622415,85.42981569308839,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2883.8172981382945,0.0,0.0,248.27681421200077,0.0,2898.9899243750706,0.0,0.0,641.2096860446675,0.0,0.0,1.0,0.0,1940.6796067995665,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,25329.02627677039,367.48947020817667,0.0,330.9144128408872,0.0,1.0,0.0,2.0,1.0,2.0,1.0
147,4423.68,0.0,0.0,0.0,2801.6639999999998,1474.56,147.45600000000002,0.0,6566.4000000000015,2304.0000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5434.168423460731,751.256189277387,0.0,0.0,2674.0875023158897,2076.965439328412,49.248775657787775,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2583.9929910352603,0.0,0.0,263.80350234931865,0.0,8150.182720834705,0.0,0.0,808.4814487484279,0.0,0.0,1.0,0.0,1706.1785926422715,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25723.802972074234,271.9065563576187,0.0,286.5390543665427,0.0,1.0,0.0,2.0,1.0,2.0,1.0
148,4423.68,0.0,0.0,0.0,3280.896,1069.056,73.72800000000001,0.0,6566.4000000000015,2534.4000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3932.852830741068,315.972031408347,0.0,0.0,3518.0568583854547,1790.0456967965454,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,1839.5909834634263,0.0,0.0,303.21214672064775,0.0,4271.687449667123,0.0,0.0,582.8531598325656,0.0,0.0,1.0,0.0,1882.828624573649,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16482.88188422576,0.0,0.0,219.2914637627221,0.0,1.0,0.0,2.0,1.0,2.0,1.0
149,4423.68,0.0,0.0,0.0,2912.2560000000003,1142.7839999999999,368.64000000000004,0.0,5299.200000000001,3225.600000000001,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5328.326772545735,1326.3281559969428,147.95401288404202,0.0,2814.689265238946,2012.2532829398526,208.12061268160767,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1303.8178745251898,0.0,0.0,404.8000322784018,0.0,4853.4334596349745,0.0,0.0,661.1949804545702,0.0,0.0,1.0,0.0,2127.521996607195,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,24851.07924705346,0.0,0.0,202.82362397267457,0.0,1.0,0.0,2.0,1.0,2.0,1.0
150,4423.68,0.0,0.0,0.0,2985.9840000000004,1400.832,36.864000000000004,0.0,5760.000000000001,3225.600000000001,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4709.228732880421,248.1054152952042,0.0,0.0,2959.9870416173385,2675.799054288769,0.0,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2319.2564839129154,0.0,0.0,360.06952071002,0.0,3041.75613759963,0.0,0.0,590.6468507686089,0.0,0.0,1.0,0.0,2148.8297940690636,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20885.553249585813,0.0,0.0,302.1055986663423,0.0,1.0,0.0,2.0,1.0,2.0,1.0
151,4423.68,0.0,0.0,0.0,2469.888,1843.2,110.592,0.0,4953.600000000001,3916.8000000000006,345.6000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6413.916861705046,360.4285576813034,0.0,0.0,2943.589973823774,2950.3760406399624,108.47817253954774,54.23908626977387,10.0,2.0,0.0,0.0,1.0,0.0,1701.740214740601,0.0,0.0,255.13413412102423,0.0,3920.4945198336673,0.0,0.0,603.336260895702,0.0,0.0,1.0,0.0,2388.558385944417,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15191.961569602876,0.0,0.0,268.6457701009151,0.0,1.0,0.0,2.0,1.0,2.0,1.0
152,4423.68,0.0,0.0,0.0,3870.7200000000003,552.96,0.0,0.0,7718.4000000000015,1497.6000000000004,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,6521.721629506083,0.0,0.0,0.0,4566.179402457485,2076.2978895990996,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1897.8342372236707,0.0,0.0,285.6796452690672,0.0,3895.5508874902366,0.0,0.0,625.5759548621469,0.0,0.0,0.0,1.0,1810.1053949945244,128.61853523129852,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18794.05176357711,206.85806086827066,0.0,254.2102203020969,0.0,1.0,0.0,2.0,1.0,2.0,1.0
153,4423.68,0.0,0.0,0.0,2617.344,1695.7440000000001,110.59200000000001,0.0,5644.800000000001,2995.2000000000007,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6603.876118462951,415.20013966840327,0.0,0.0,2532.435279116401,2421.218314635856,120.4187726005959,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1699.9273581160094,0.0,0.0,241.14749152348892,0.0,4819.751654890314,0.0,0.0,586.5763359258892,0.0,0.0,0.0,1.0,1327.231092080788,0.0,152.07330797422998,141.9264,5.5296,8.0,8.0,2.0,0.0,0.0,1.0,14891.330370638605,0.0,0.0,283.61514835518733,0.0,1.0,0.0,2.0,1.0,2.0,1.0
154,4423.68,0.0,0.0,0.0,3981.312,405.504,36.864000000000004,0.0,8064.000000000002,1152.0000000000002,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5554.11668487925,0.0,0.0,0.0,3940.9451962260155,1349.094830895676,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2813.8750248578526,0.0,0.0,252.0426844881684,0.0,4104.302916450135,0.0,0.0,417.85608975196504,118.05523859891595,0.0,1.0,0.0,2174.704884592088,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16788.77300285665,0.0,0.0,216.96963324618483,0.0,1.0,0.0,2.0,1.0,2.0,1.0
155,4423.68,0.0,0.0,0.0,3280.896,1142.784,0.0,0.0,7948.800000000002,1267.2000000000003,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5312.256824098537,0.0,0.0,0.0,4669.578726662401,2048.2104985144547,74.78961906438651,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1900.5359080618337,0.0,0.0,390.3722887553937,0.0,2644.963736958546,0.0,0.0,832.6992830471371,0.0,0.0,1.0,0.0,1820.6270316986836,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,26176.17019113985,0.0,0.0,236.82586287601043,0.0,1.0,0.0,2.0,1.0,2.0,1.0
156,4423.68,0.0,0.0,0.0,3170.304,1216.512,36.864000000000004,0.0,7027.200000000002,2188.8,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6188.827733434697,173.91823163250874,0.0,0.0,3098.4673205123886,1993.6470731160423,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,2081.909391916967,0.0,0.0,444.62855899559554,0.0,6153.735289559743,0.0,0.0,810.7137572464414,0.0,0.0,1.0,0.0,2101.538311846447,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25141.66792574857,0.0,0.0,343.9755166897471,0.0,1.0,0.0,2.0,1.0,2.0,1.0
157,4423.68,0.0,0.0,0.0,3944.4480000000003,479.232,0.0,0.0,8755.200000000003,460.8000000000001,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6119.22017960828,0.0,0.0,0.0,4161.521370624436,1142.3179089234281,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1960.662333540436,0.0,0.0,225.46130300891647,0.0,3993.987212501935,0.0,0.0,506.20681137133573,0.0,0.0,0.0,1.0,1856.4673293166688,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,18030.676613183256,307.07409263120906,0.0,279.5616142650845,0.0,1.0,0.0,2.0,1.0,2.0,1.0
158,4386.816000000001,36.864000000000004,0.0,0.0,2138.112,995.3280000000001,1290.24,0.0,4608.000000000001,2304.0000000000005,2304.0000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,3808.835527228361,1147.4650995589705,0.0,0.0,2484.1092576287797,3646.980299094642,802.821622196281,81.56135642142867,4.0,6.0,2.0,0.0,1.0,0.0,2354.559300270112,0.0,0.0,303.98828770007714,0.0,6125.131159501649,0.0,0.0,681.815114338945,0.0,0.0,1.0,0.0,1917.0725617039834,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21207.903458116343,0.0,0.0,236.05120819322505,0.0,1.0,0.0,2.0,1.0,2.0,1.0
159,4313.088,110.59200000000001,0.0,0.0,1843.2,958.4639999999999,1622.016,0.0,3110.4000000000005,2419.2000000000007,3686.400000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6128.450000000001,322.55,0.0,3726.5973192599295,1645.0290282888845,315.9550878425636,0.0,2184.496682644515,4436.778135295496,802.3239179638391,107.67055630325488,8.0,4.0,0.0,0.0,0.0,1.0,1984.8771498721624,0.0,0.0,232.3162246756713,0.0,5425.432467928194,0.0,0.0,575.3156969686027,0.0,0.0,0.0,1.0,2053.608858428133,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,18864.629797064717,605.797436995029,0.0,261.36648695784766,0.0,1.0,0.0,2.0,1.0,2.0,1.0
160,4423.68,0.0,0.0,0.0,3723.264,700.416,0.0,0.0,7372.800000000002,1728.0000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,6012.237936605267,0.0,0.0,0.0,4222.254042061384,1594.1017111300398,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1382.155222222912,0.0,0.0,315.45056310633584,0.0,4247.744948905432,0.0,0.0,513.2863310097823,0.0,0.0,1.0,0.0,1760.875542440313,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25775.516679827175,0.0,0.0,183.77309759541424,0.0,1.0,0.0,2.0,1.0,2.0,1.0
161,4423.68,0.0,0.0,0.0,2617.344,1585.152,221.18400000000003,0.0,5299.200000000002,3456.0000000000005,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6804.848395401296,734.051526163145,0.0,0.0,2525.5100265466526,2415.7371440044817,166.4543148496314,58.25754468559179,12.0,0.0,0.0,0.0,1.0,0.0,2533.605422103861,0.0,0.0,280.69984814840507,0.0,4672.0876433390395,0.0,0.0,609.1909786033447,0.0,0.0,1.0,0.0,1366.2706029662777,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25739.090725481212,0.0,0.0,166.77951031302536,0.0,1.0,0.0,2.0,1.0,2.0,1.0
162,4423.68,0.0,0.0,0.0,3244.032,995.328,184.32000000000002,0.0,7142.4000000000015,1497.6000000000004,576.0000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6128.450000000001,322.55,0.0,6723.460298706016,566.1504364689059,0.0,0.0,4975.735475922112,1989.7251466850987,111.24587415484011,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2490.0443287351245,0.0,0.0,254.74051072063983,0.0,4642.2562997076075,54.853381829114134,0.0,355.96557948698876,72.46093679132134,0.0,0.0,1.0,1694.5242339303516,176.41529813597933,0.0,141.9264,5.5296,12.0,4.0,2.0,0.0,0.0,1.0,20181.918727705874,654.5729390341498,0.0,212.11210620038963,0.0,1.0,0.0,2.0,1.0,2.0,1.0
163,4423.68,0.0,0.0,0.0,3502.08,811.008,110.592,0.0,7257.600000000002,1728.0000000000002,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5453.805088031956,299.5476959449119,0.0,0.0,3771.4279565702054,1400.5216157196776,0.0,103.14833098825233,12.0,0.0,0.0,0.0,1.0,0.0,1746.117588812091,0.0,0.0,311.4760817419324,0.0,2846.759348386724,0.0,0.0,566.3757969774592,0.0,0.0,0.0,1.0,2140.1514150593152,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24656.741475387196,181.46701650238006,0.0,156.52054670072678,0.0,1.0,0.0,2.0,1.0,2.0,1.0
164,4386.816000000001,36.864000000000004,0.0,0.0,2101.248,1216.5120000000002,1105.92,0.0,4262.4000000000015,1728.0000000000002,3225.600000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,4899.570589317216,2134.710396570654,113.50837937657475,0.0,2615.590543760116,3225.568646838772,1209.8726950732796,130.91323060224585,10.0,2.0,0.0,0.0,1.0,0.0,1702.6549903558534,0.0,0.0,236.0403154849067,0.0,5135.320943815585,0.0,0.0,750.005348226128,0.0,0.0,1.0,0.0,2426.35840904075,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,17583.858593221084,0.0,0.0,312.4558535771044,0.0,1.0,0.0,2.0,1.0,2.0,1.0
165,4423.68,0.0,0.0,0.0,2838.5280000000002,1363.968,221.184,0.0,5760.000000000002,2995.2000000000003,460.8000000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5458.384374433928,467.0048390031536,0.0,0.0,3475.0658629946743,4264.6591724812115,709.3344192304156,176.2583940420309,8.0,4.0,0.0,0.0,1.0,0.0,1899.9523615699495,0.0,0.0,200.980050107687,0.0,4423.956319752617,0.0,0.0,768.3759365737071,0.0,0.0,1.0,0.0,1856.5765443870955,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,36180.94703033793,0.0,0.0,212.0888276427402,0.0,1.0,0.0,2.0,1.0,2.0,1.0
166,4423.68,0.0,0.0,0.0,2580.48,1290.24,552.96,0.0,5184.000000000001,2419.2000000000007,1612.8000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4705.05244281275,886.6121944283299,0.0,0.0,2419.7089481877347,2780.5615822147975,116.68116566190648,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2093.704827867811,0.0,0.0,282.1511187397094,0.0,4701.597376693958,0.0,0.0,496.08335137810644,0.0,0.0,0.0,1.0,1751.3232846691344,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,21189.593421101104,0.0,0.0,202.29612920352272,0.0,1.0,0.0,2.0,1.0,2.0,1.0
167,4423.68,0.0,0.0,0.0,3280.896,884.736,258.048,0.0,6912.000000000002,1382.4,921.6000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5115.222281682408,646.6467167267947,0.0,0.0,3973.498721470293,1549.7131153647986,239.4772312790131,124.2028221221633,10.0,2.0,0.0,0.0,1.0,0.0,2575.9691292322027,0.0,0.0,264.79591232028815,0.0,3737.6853800706367,0.0,0.0,554.0274002593767,0.0,0.0,1.0,0.0,1703.9579685469648,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16712.302415146798,0.0,0.0,235.73344862874035,0.0,1.0,0.0,2.0,1.0,2.0,1.0
168,4423.68,0.0,0.0,0.0,2248.704,1732.6080000000002,442.36800000000005,0.0,3801.600000000001,4377.600000000001,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,645.1,0.0,5277.33694781912,932.6358581853071,120.99610433167297,0.0,1874.2494525642496,3774.8044424377117,250.26185777403248,88.05317101087442,8.0,4.0,0.0,0.0,0.0,1.0,2089.827563975552,32.68263884572176,0.0,343.4332802578559,0.0,5559.169836107203,80.17250761779702,0.0,373.32534225794046,71.46385598017777,0.0,0.0,1.0,1762.6287026068987,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,19165.141349689242,299.56110195427823,0.0,244.10257037823558,0.0,1.0,0.0,2.0,1.0,2.0,1.0
169,4423.68,0.0,0.0,0.0,2027.52,1585.152,811.008,0.0,4262.400000000001,3340.8000000000006,1612.8000000000004,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6451.0,0.0,0.0,4644.688929347883,772.2904334241789,39.93668264257218,0.0,2409.0976329829455,2523.1677530268776,293.695071781943,46.06788660339747,6.0,6.0,0.0,0.0,1.0,0.0,2456.5697029702437,0.0,0.0,292.649448044663,0.0,5052.055902283641,0.0,0.0,708.3718064874282,0.0,0.0,1.0,0.0,1958.6981162423206,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,30930.961597139903,359.3586471202632,0.0,267.47073997420733,0.0,1.0,0.0,2.0,1.0,2.0,1.0
170,4423.68,0.0,0.0,0.0,2506.7520000000004,1511.424,405.504,0.0,5068.800000000001,3340.8000000000006,806.4000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4328.842326844124,426.5990256774305,0.0,0.0,2882.1106508017556,2430.527672265772,400.96412523409043,0.0,8.0,4.0,0.0,0.0,1.0,0.0,2327.499066591897,0.0,0.0,285.29728489764074,0.0,3745.533585279977,0.0,0.0,581.2757245541602,0.0,0.0,1.0,0.0,1851.8428920663584,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20982.984798623307,122.32595818789447,0.0,186.64583453858978,0.0,1.0,0.0,2.0,1.0,2.0,1.0
171,4423.68,0.0,0.0,0.0,2727.936,1585.152,110.59200000000001,0.0,5529.600000000001,3686.4000000000005,0.0,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6747.19552308688,104.12666591266826,155.04170657422443,0.0,2895.230490076064,2344.1134211925855,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2088.0552396557905,0.0,0.0,210.17682111396618,0.0,4320.30343047356,0.0,0.0,599.8750129488633,0.0,0.0,1.0,0.0,2218.6757090096717,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,16446.766605167257,0.0,0.0,224.0896005103097,0.0,1.0,0.0,2.0,1.0,2.0,1.0
