dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.40.11.023a-D.40.11.023a,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.40.11.023a-D.40.11.023a
3617,0.0,4175.532071301675,5005.189882302771,0.0,0.0,0.0,7824.1062342383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.254201429373913,4.1656335975209595,0.0,0.0,0.0,18.10187548177721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3618,0.0,10830.64918141301,10113.304627076624,0.0,0.0,0.0,7453.7090839783605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.428710160834749,7.0569988347297095,0.0,0.0,0.0,16.404738110394195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3619,0.0,0.0,4918.429414325535,0.0,0.0,0.0,954.6699215879296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5043263897193704,0.0,0.0,0.0,1.7606978029460056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,0.0,2417.7451781127043,6791.427037744745,0.0,0.0,0.0,16136.19378837969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.194834426659213,5.560635485958898,0.0,0.0,0.0,4.446441321167953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3621,0.0,12516.697571732277,10235.206440610285,0.0,0.0,0.0,19645.183943160206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.920870824094278,11.413425993157324,0.0,0.0,0.0,10.93812941423472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3622,0.0,10646.08826586126,11146.431017028724,0.0,0.0,0.0,6148.008044816919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.344941538200255,9.646392932499744,0.0,0.0,0.0,12.415782800593957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3623,0.0,7723.768627500899,12894.19232736389,0.0,0.0,1841.8271308491333,26248.093810930728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.038774196480096,13.146571864255739,0.0,0.0,2.753672275288806,12.316708508660636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3624,0.0,0.0,5622.531729611666,0.0,0.0,0.0,13528.560701763308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7856272546424155,0.0,0.0,0.0,13.555311668985855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3625,0.0,3928.004590521922,1966.718851713889,0.0,0.0,0.0,17527.549507606298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.801817550360484,2.721543057688135,0.0,0.0,0.0,15.886629908114339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3626,0.0,2136.317746048573,0.0,0.0,0.0,0.0,18229.66557021431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206722740871013,0.0,0.0,0.0,0.0,11.392094140660376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3627,0.0,10499.06708433901,17294.356613946708,0.0,0.0,1967.2987711703818,34859.66554302472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.028977479186624,11.454655408251774,0.0,0.0,1.8497371641941238,14.064921777410671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3628,0.0,9339.886369303073,13636.189352235364,0.0,0.0,0.0,15065.376180490395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.542000110337566,10.065606335529287,0.0,0.0,0.0,15.369424570499412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3629,0.0,11330.104080883977,14419.701310927303,0.0,0.0,2766.7753595062086,41218.24511543481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.604961340097505,10.658719723312206,0.0,0.0,2.5867933445783073,38.6725249708444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3630,0.0,4191.960166030057,5961.819823640814,0.0,0.0,0.0,16642.78373775349,9988.655207065634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.092717042708079,4.747534276562224,0.0,0.0,0.0,14.813921259545456,8.764743043943998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,0.0,4646.550101218571,4922.797894628222,0.0,0.0,0.0,12916.202100278239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2221702845302564,4.384902229690596,0.0,0.0,0.0,12.13095873885757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3632,0.0,7209.907186171362,5275.016896031976,0.0,0.0,1323.4575241406167,10335.851159100122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.943392808771035,4.988393276162433,0.0,0.0,1.0118165956702998,11.122996441591079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3633,0.0,8320.11864857057,19314.249914811622,0.0,0.0,1354.87038378525,12218.2696344058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.033523665680512,21.295656245804295,0.0,0.0,1.2080526102612639,11.677963219324893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3634,0.0,1139.7048873356507,0.0,0.0,0.0,0.0,10008.482664034724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0088490892320165,0.0,0.0,0.0,0.0,7.790061129650189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3635,0.0,7054.6247070311965,9087.921694087872,0.0,0.0,0.0,15819.11545600329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.704516789293325,6.9120065834112765,0.0,0.0,0.0,10.65575138519848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3636,0.0,9839.272745545248,15043.121892621635,0.0,0.0,4136.889203130802,6765.112877171406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.093144722093374,10.098776527056128,0.0,0.0,3.832322585422104,7.992164378117483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3637,0.0,8768.466515493055,12211.205299545141,0.0,0.0,0.0,18475.090862842786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.861115181656754,10.479024911914959,0.0,0.0,0.0,13.944049865770086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3638,0.0,1489.594996816839,5350.531537840752,0.0,0.0,0.0,20022.9108978796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7490210871628098,4.238499251598683,0.0,0.0,0.0,10.260701646636102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3639,0.0,3475.460461031454,0.0,0.0,0.0,0.0,6561.871587731532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.065921581709777,0.0,0.0,0.0,0.0,8.632525548586653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,0.0,3416.066242209951,10542.928274724281,0.0,0.0,0.0,16123.869791405523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.075651742074905,8.675854872873096,0.0,0.0,0.0,11.733805762921838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3641,0.0,4454.617018768602,5490.0725930532235,0.0,0.0,0.0,10841.328971431358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.805744656565171,6.936167287092218,0.0,0.0,0.0,6.4488026011920585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3642,0.0,10446.849299827592,20859.0793377768,0.0,0.0,3655.76233589411,30540.89366491526,15002.41447364718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.674593576290253,17.708759209575156,0.0,0.0,2.886673895432921,26.145897711785754,6.201222826990881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3643,0.0,5286.200669815947,3038.1560527379993,0.0,0.0,0.0,22085.104919954887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03352979012935,2.4231791909877076,0.0,0.0,0.0,6.625240487632805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3644,0.0,11273.581913356331,12815.891713807432,0.0,0.0,706.5145890419077,14173.554654219797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.221208155189814,14.599943743716633,0.0,0.0,0.9732236698959561,15.295776827730696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3645,0.0,4320.8467241312255,7900.815138276492,0.0,0.0,0.0,15680.216606108137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.778323789813262,8.407955562903837,0.0,0.0,0.0,10.39386065145565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3646,0.0,722.940886739048,0.0,0.0,0.0,0.0,1916.336709037129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0099212509069209,0.0,0.0,0.0,0.0,1.4663381149236108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3647,0.0,6745.232783844629,6681.363236907103,0.0,0.0,0.0,17151.48754321409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5088144836115855,5.113400699250763,0.0,0.0,0.0,11.021304454384088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3648,0.0,0.0,2440.359386206691,0.0,0.0,0.0,12712.829248770811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3609343293720757,0.0,0.0,0.0,9.59931315090447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,0.0,10838.175060540834,12980.743274305794,0.0,0.0,0.0,14826.098708422332,2935.3924626212715,0.0,0.0,0.0,0.0,0.0,618.9975054694622,0.0,0.0,0.0,8.466814866916373,8.008733362800413,0.0,0.0,0.0,16.50374799943896,11.783932734142962,0.0,0.0,0.0,0.0,0.0,0.8532373614164626,0.0,0.0
3650,0.0,7480.640967094903,16639.973177573003,0.0,0.0,419.6563420438412,17049.072483747892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2012642742376345,6.093925905502435,0.0,0.0,1.9282371748239726,6.528673228450129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3651,0.0,9390.053705651662,10240.568502470182,0.0,0.0,0.0,9271.707866027336,9643.708913946522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.903637913402953,16.59437153453528,0.0,0.0,0.0,9.275768541598366,1.7712234747969442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,0.0,0.0,0.0,0.0,0.0,0.0,2248.204314148119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.539220076339595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3653,0.0,12803.107680354622,15462.684291175656,0.0,0.0,0.0,12997.346952841484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72214172599543,9.315734640805166,0.0,0.0,0.0,14.368865277062763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3654,0.0,9082.261181096519,9405.165282988653,0.0,0.0,0.0,11794.793004781033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.225106452128002,11.428279158553678,0.0,0.0,0.0,2.533340652880766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,0.0,2163.822517006498,5786.586960718474,0.0,0.0,0.0,10632.260553110198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5794810306122793,5.026069018970703,0.0,0.0,0.0,8.661469673909933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3656,0.0,15050.990915377282,17745.46283083024,0.0,0.0,1077.4489467890069,20658.51217850635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.270693092988408,12.751540333765522,0.0,0.0,0.7224213956105363,16.22336657836358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3657,0.0,4482.779444779867,6402.326678177141,0.0,0.0,0.0,11983.408917125309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.062144651084976,7.340934768969018,0.0,0.0,0.0,14.406934103108775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3658,0.0,10906.426899596356,10812.21948394744,0.0,0.0,0.0,18445.507958823408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.618652945209508,5.696010234738126,0.0,0.0,0.0,12.670929049024274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3659,0.0,12001.751586528046,16100.680811945007,0.0,0.0,4156.594913367264,19964.964057885463,14780.837800511428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53404839117878,15.19019069680795,0.0,0.0,5.813460573177439,16.458156453491583,9.607117971975267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3660,0.0,3072.933329148748,5012.036046034131,0.0,0.0,0.0,19906.724053725517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3699544115550752,3.389153336381952,0.0,0.0,0.0,10.521157057609518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3661,0.0,4793.645008840933,12362.137457928467,0.0,0.0,0.0,16777.848730539994,7816.751788084692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.313310266524857,9.021425820338282,0.0,0.0,0.0,9.271818507517676,0.7202204272386837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3662,0.0,6670.583315353248,10625.188723409592,0.0,0.0,0.0,19850.07568828367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.356054946859786,6.705319629222298,0.0,0.0,0.0,12.621106439882482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3663,0.0,3111.0815680597134,10722.416460101698,0.0,0.0,0.0,6781.148636122389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3606080510657055,11.417354691985633,0.0,0.0,0.0,11.481476436776136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,0.0,0.0,0.0,0.0,0.0,0.0,7632.9472553234555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.325379689053367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3665,0.0,8138.4119361648045,16739.39150604498,0.0,0.0,0.0,12256.903346698495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3299857126686465,17.796728706818207,0.0,0.0,0.0,4.511684042055944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3666,0.0,10925.846492828005,10632.405607000524,0.0,0.0,936.6743548121328,15720.989629695323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.262923840758116,16.146658100902904,0.0,0.0,1.070215094239239,9.303706340678717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3667,0.0,3494.2484210099474,7299.168822725424,0.0,0.0,0.0,6818.722400619463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.398735930368326,5.195320778658715,0.0,0.0,0.0,3.615447774717623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,0.0,5361.69194764685,4664.632411064753,0.0,0.0,0.0,12812.744762609746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.032648936662374,2.658053178428462,0.0,0.0,0.0,10.338268169117484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,0.0,10603.719530916154,14555.070680351153,0.0,0.0,1907.3010833906687,15333.402732095994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.538746385125883,11.019466965437699,0.0,0.0,2.731787853127348,11.005537398962376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,0.0,11004.171671695942,16816.066937198248,0.0,0.0,0.0,20455.694173289907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.68426825498521,11.773811250416784,0.0,0.0,0.0,13.828054248655928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3671,0.0,3755.013998177114,4833.040211642614,0.0,0.0,0.0,10745.107257299307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0024473912909757,2.911984348574326,0.0,0.0,0.0,7.802156151912594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3672,0.0,5369.900372713086,0.0,0.0,0.0,0.0,6264.343550891728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.903777525780918,0.0,0.0,0.0,0.0,6.9406681319417505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,0.0,5534.830584456773,7406.907492436832,0.0,0.0,0.0,12302.698144309103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7269375206941486,5.437942307961953,0.0,0.0,0.0,4.719389629205013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3674,0.0,11020.93298399472,15865.007093964636,0.0,0.0,1528.8624554470223,15736.43698476243,11630.67339943698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.060721809795373,16.644725144143543,0.0,0.0,1.159571423049995,8.7275720745868,4.8827038678492665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3675,0.0,4263.811186983594,6017.105440870614,0.0,0.0,1343.1870950459393,10242.08284545658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.651401514299633,4.404625584988352,0.0,0.0,0.7442516154940777,2.3027555283734262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3676,0.0,0.0,1734.2234480996174,0.0,0.0,0.0,4544.235535265399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4374280902721206,0.0,0.0,0.0,2.0008224538529245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3677,0.0,1451.7607351567997,2294.909416522262,0.0,0.0,0.0,17876.800627750392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2090131022633395,1.4757997891712367,0.0,0.0,0.0,2.9669706850097306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3678,0.0,7213.235870579945,15861.198553273027,0.0,0.0,0.0,19306.194300416224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.329355864046928,10.608545249605594,0.0,0.0,0.0,15.117281220797533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3679,0.0,1343.2706339033123,8180.51991797044,0.0,0.0,0.0,23568.605748748214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8335553913611704,6.525770107280872,0.0,0.0,0.0,13.976501048983323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3680,0.0,8590.660407096882,9485.978343255449,0.0,0.0,0.0,14439.62025006277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.535742260387724,5.674341695270451,0.0,0.0,0.0,16.560913150297118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3681,0.0,10400.555615651698,9559.41234619301,0.0,0.0,0.0,10095.295556774125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.782780135496743,8.124881628260354,0.0,0.0,0.0,11.92780162674103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3682,0.0,0.0,2209.4230768900766,0.0,0.0,0.0,3264.7889378196683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9764989228184007,0.0,0.0,0.0,5.360372312725608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3683,0.0,24698.86184473305,36875.75916757599,0.0,0.0,0.0,12326.37910056243,2827.853844241003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.22549831446116,19.773542624599983,0.0,0.0,0.0,7.5081599317893035,7.362819479563368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3684,0.0,6253.480898060532,12249.948918220312,0.0,0.0,0.0,20710.33006548493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235537500154945,6.527548733393549,0.0,0.0,0.0,15.528205688867876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3685,0.0,4282.817214011726,10167.806121766629,0.0,0.0,1214.6606185426529,20190.90443546993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.050181120399523,10.513204341186018,0.0,0.0,0.9498727079004624,4.319631472261126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3686,0.0,11747.133670094116,13708.99116094312,0.0,0.0,0.0,15655.449293562127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.165991176034346,17.002314205965305,0.0,0.0,0.0,10.588967035964897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3687,0.0,9494.654419523493,15494.443092943122,0.0,0.0,0.0,17926.569942442162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.689656284757667,15.04270848889433,0.0,0.0,0.0,6.0270086420305296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,0.0,10312.67216179323,15412.566914654108,0.0,0.0,0.0,23363.93345713237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.706581999729659,12.31335950509136,0.0,0.0,0.0,14.631601198843867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3689,0.0,565.7319062564424,2190.6233138133534,0.0,0.0,0.0,13794.228706199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.180036190373968,2.9353386977376186,0.0,0.0,0.0,10.174885368016694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3690,0.0,0.0,0.0,0.0,0.0,0.0,20854.96309702574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.351298168766348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,0.0,8754.965499474838,10491.248670896417,0.0,0.0,0.0,12414.021879743283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.448817960061081,11.428977400398427,0.0,0.0,0.0,5.895872271932261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3692,0.0,10686.502502353149,14391.65728832535,0.0,0.0,0.0,5659.3530944542335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.804757180459664,16.455614926020605,0.0,0.0,0.0,13.809126879821836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3693,0.0,11250.956694310536,12406.602103105133,0.0,0.0,0.0,10161.86372989154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34779603741792,10.111714846898451,0.0,0.0,0.0,14.015224160996773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,0.0,5645.208316778808,0.0,0.0,0.0,0.0,11392.406522312249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77164257059972,0.0,0.0,0.0,0.0,10.80753648611342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3695,0.0,13199.77628569613,15633.835599235983,0.0,0.0,0.0,16344.914684879219,12345.856153270784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.545004757621221,14.566673902881455,0.0,0.0,0.0,17.053407103817207,5.442742605222491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3696,679.6244332942388,23878.267291897282,30770.495961088367,0.0,0.0,14560.530939536444,57394.674598288664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997594138067774,24.074561024535107,23.82112098927101,0.0,0.0,5.382691605879246,42.11690477947218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,0.0,5551.262513103021,9298.09761086614,0.0,0.0,0.0,17531.180052350122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353309229829529,7.0298855377667255,0.0,0.0,0.0,10.461771414611137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3698,0.0,11044.33402423481,11002.24699874545,0.0,0.0,0.0,15028.051781011349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.618053181154642,4.689110976721394,0.0,0.0,0.0,8.806760296334804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3699,0.0,10649.604514179826,19049.8315130006,0.0,0.0,0.0,17250.22907310193,11084.398679812019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.456223851235016,10.890020546055187,0.0,0.0,0.0,5.749540007892269,8.185055371920182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.0,13081.375354080988,12999.689734467685,0.0,0.0,0.0,19534.295698438313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.810674841133427,9.93363755887867,0.0,0.0,0.0,12.886226901418901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
