cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.121-0,B.20.11.121-1,B.30.11.012-0,B.30.11.012-1,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,D.10.14.021-0,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013b-0,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023b-0,D.20.21.023b-1,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.074a-0,D.50.11.011a-0,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
411,4423.68,0.0,4313.088,110.592,0.0,8640.000000000002,576.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5991.827360301335,0.0,0.0,5818.813939082954,474.8341130541879,0.0,0.0,12.0,0.0,0.0,1.0,1692.8043005989045,0.0,286.02643083485486,4320.450095354499,0.0,721.4566539186258,0.0,1.0,0.0,2661.7854652306532,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18092.05729921846,0.0,321.0517345610974,1.0,2.0,1.0,2.0,1.0
412,4423.68,0.0,4018.1760000000004,405.504,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5613.657745139025,82.78066980530264,0.0,5157.0667764184345,1304.1881040772391,0.0,0.0,12.0,0.0,0.0,1.0,2459.898215760986,0.0,372.74359804168455,2334.7774794888296,0.0,546.0277088511475,0.0,1.0,0.0,1873.9050123879497,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19955.20846203374,0.0,186.73587753545266,1.0,2.0,1.0,2.0,1.0
413,4423.68,0.0,3833.856,589.8240000000001,0.0,8179.200000000002,921.6000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,4283.188133607138,0.0,0.0,4826.968839881626,526.4845464073546,0.0,0.0,12.0,0.0,0.0,1.0,1836.1359450273665,0.0,344.55568047524935,4306.4148407503735,0.0,545.093753960334,0.0,1.0,0.0,1763.6915676678252,0.0,147.456,0.0,16.0,0.0,2.0,1.0,24260.02250407112,0.0,167.91272285880729,1.0,2.0,1.0,2.0,1.0
414,4423.68,0.0,4423.68,0.0,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5476.783408421583,0.0,0.0,6204.5089580300355,112.64593774210537,0.0,0.0,12.0,0.0,0.0,1.0,2043.3206202884685,0.0,267.75904220142854,4376.359668190205,0.0,443.1621807195824,0.0,1.0,0.0,1907.2475144502582,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19428.90356446925,0.0,265.6734240220144,1.0,2.0,1.0,2.0,1.0
415,4423.68,0.0,4202.496,221.184,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5236.229271843385,0.0,0.0,4864.733516112872,700.0482880078966,0.0,0.0,12.0,0.0,0.0,1.0,2470.2110306646136,0.0,350.17704190084646,4876.972005364326,0.0,449.3496364701568,0.0,1.0,0.0,2474.4281517435325,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23643.691488550176,0.0,286.05992650427464,1.0,2.0,1.0,2.0,1.0
416,4423.68,0.0,4165.6320000000005,258.048,0.0,8524.800000000003,691.2000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5970.581914177129,0.0,0.0,4247.46931187993,510.29752599594747,0.0,0.0,12.0,0.0,0.0,1.0,2086.2005218751046,0.0,311.9300786449935,3534.897836782809,0.0,556.6382272770338,0.0,1.0,0.0,2342.9450637432224,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23007.554256965865,0.0,178.04919241543368,1.0,2.0,1.0,2.0,1.0
417,4423.68,0.0,4202.496,221.18400000000003,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,7611.814206869223,0.0,0.0,5888.810828223486,556.6105458057705,0.0,0.0,12.0,0.0,0.0,1.0,1968.9682468084147,0.0,350.45213947369064,3435.1456019439975,0.0,708.3044666597483,0.0,1.0,0.0,1969.8301289400824,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22966.82401311602,0.0,218.91629988020964,1.0,2.0,1.0,2.0,1.0
418,4423.68,0.0,3760.128,663.552,0.0,7833.600000000001,1267.2000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,5295.956094722105,58.156435249837244,0.0,5194.07677225314,1158.1368179843164,0.0,0.0,10.0,2.0,0.0,1.0,2108.602119999989,0.0,312.21996837439946,4466.167596914036,0.0,715.3042058242106,0.0,1.0,0.0,2307.13067985601,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20764.22347595953,0.0,311.60633385318533,1.0,2.0,1.0,2.0,1.0
419,4423.68,0.0,3649.536,774.144,0.0,7718.4000000000015,1497.6000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5883.881842072927,58.240889079225134,0.0,4595.780018531041,1501.6167149217308,0.0,0.0,10.0,2.0,0.0,1.0,2028.4557219163808,0.0,239.51462373524322,3656.254794539718,0.0,689.6422387338459,0.0,1.0,0.0,1682.4704671051136,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19723.9514127661,0.0,193.40153576814296,1.0,2.0,1.0,2.0,1.0
420,4423.68,0.0,4165.6320000000005,258.048,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6192.907124091098,0.0,0.0,5473.160768702182,641.4317286312807,0.0,0.0,12.0,0.0,0.0,1.0,2770.472690255033,0.0,296.5298956057126,3290.8929354119346,0.0,425.75250691765683,0.0,1.0,0.0,2269.262746240674,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21279.727748376674,0.0,291.78546820634665,1.0,2.0,1.0,2.0,1.0
421,4423.68,0.0,4091.9040000000005,331.776,0.0,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5429.098230365635,0.0,0.0,6207.0532281646565,898.2946572397349,0.0,0.0,12.0,0.0,0.0,1.0,1976.3376598161656,0.0,224.930416085037,5585.348029238659,0.0,800.0129299160669,0.0,1.0,0.0,2398.6142096017684,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18513.639905264183,0.0,396.5103171498591,1.0,2.0,1.0,2.0,1.0
422,4423.68,0.0,4055.04,368.64000000000004,0.0,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5975.29138591469,57.76618681743181,0.0,5405.645612248098,644.8007930443348,0.0,0.0,12.0,0.0,0.0,1.0,2077.567963745798,0.0,617.8451096507878,4143.891787969837,0.0,542.8741540416574,0.0,1.0,0.0,1712.9668104536931,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17943.61979013632,0.0,222.3890376540108,1.0,2.0,1.0,2.0,1.0
423,4423.68,0.0,3538.9440000000004,884.736,0.0,7372.800000000001,1728.0000000000005,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,7750.1329322726615,204.59823112547892,0.0,3667.0939178720814,1387.489851143188,0.0,0.0,12.0,0.0,0.0,1.0,1643.9990667295128,0.0,299.05899395188806,4058.035454977908,0.0,461.33841046511463,0.0,1.0,0.0,1996.8882994568153,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17786.9194963677,0.0,244.21424377646287,1.0,2.0,1.0,2.0,1.0
424,4423.68,0.0,4349.952,73.72800000000001,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5826.412300451395,0.0,0.0,5408.089383574577,129.96505815300748,0.0,0.0,12.0,0.0,0.0,1.0,2648.529944127792,0.0,258.4738901048944,3777.38597605828,0.0,554.0315733500993,0.0,1.0,0.0,2401.8036090467053,0.0,147.456,0.0,16.0,0.0,2.0,1.0,30797.91055947883,0.0,260.62308072019255,1.0,2.0,1.0,2.0,1.0
425,4423.68,0.0,3907.5840000000003,516.096,0.0,8064.000000000002,1036.8000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,5341.830100871218,63.19357400686286,0.0,4989.5362242983065,1568.1580039516189,330.1201896585542,0.0,12.0,0.0,0.0,1.0,2851.2890210286164,0.0,360.2821344200454,5353.409856315713,0.0,837.589585479293,0.0,1.0,0.0,1547.0528056576604,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21505.4401833078,0.0,276.4810318853998,1.0,2.0,1.0,2.0,1.0
426,4423.68,0.0,4239.360000000001,184.32000000000002,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6555.661362757301,0.0,0.0,6771.629612146569,328.2800619420605,0.0,0.0,12.0,0.0,0.0,1.0,1437.6975344747368,0.0,294.9987267545681,3888.873210392966,0.0,544.7311586056186,0.0,1.0,0.0,2207.5991849656934,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19915.217843472274,0.0,267.41601641061425,1.0,2.0,1.0,2.0,1.0
427,4423.68,0.0,3796.992,626.688,0.0,7833.600000000002,1267.2000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,5494.884797403978,34.73517947276076,0.0,5100.935011368112,875.6476337811089,0.0,0.0,12.0,0.0,0.0,1.0,1833.5263009630166,0.0,447.545999273827,4941.4153605087085,0.0,603.9239210058382,0.0,1.0,0.0,1911.9878126263482,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22525.40028640183,0.0,249.56452255259177,1.0,2.0,1.0,2.0,1.0
428,4423.68,0.0,4313.088,110.59200000000001,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,7260.81631772725,0.0,0.0,7897.856017479046,816.3818853567329,0.0,0.0,12.0,0.0,0.0,1.0,1944.554077258544,0.0,285.2051377955704,4077.398517411251,0.0,759.8197117048978,0.0,1.0,0.0,2035.8911956686875,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17721.644918972605,0.0,242.567599537854,1.0,2.0,1.0,2.0,1.0
429,4423.68,0.0,4276.224,147.45600000000002,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5985.418231890373,0.0,0.0,7622.012524317382,281.3649980907675,0.0,0.0,12.0,0.0,0.0,1.0,1778.006545720294,0.0,269.0668541799499,4790.469861200894,0.0,502.4888010111096,0.0,1.0,0.0,2297.9381278583073,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19362.37432420732,0.0,305.14140061714943,1.0,2.0,1.0,2.0,1.0
430,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5187.888111982096,0.0,0.0,3780.763253425751,155.83607936423755,0.0,0.0,12.0,0.0,0.0,1.0,2232.2448868639613,0.0,194.52489879991597,4221.929225220176,0.0,804.1017244490747,0.0,1.0,0.0,2521.9074735933896,0.0,147.456,0.0,16.0,0.0,2.0,1.0,29273.909572304103,0.0,277.05054413194875,1.0,2.0,1.0,2.0,1.0
431,4423.68,0.0,4165.6320000000005,258.048,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5009.155171017421,31.988056630169154,0.0,4173.128518354595,825.1486657870919,0.0,0.0,12.0,0.0,0.0,1.0,1699.9200854481314,0.0,278.01409875474224,5487.513894085162,0.0,441.29727805959317,0.0,1.0,0.0,1852.5966402275792,0.0,147.456,0.0,16.0,0.0,2.0,1.0,15990.778156166485,0.0,283.9523441142503,1.0,2.0,1.0,2.0,1.0
432,4423.68,0.0,4313.088,110.592,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,6733.282248626458,0.0,0.0,5876.875521944608,695.7903303473176,0.0,0.0,12.0,0.0,0.0,1.0,1592.1220752396166,0.0,227.61441099645236,3571.623443150337,0.0,512.838432888574,0.0,1.0,0.0,2483.602887775632,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25582.61592775896,0.0,168.5428225361975,1.0,2.0,1.0,2.0,1.0
433,4423.68,0.0,4055.04,368.64,0.0,8294.400000000001,921.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6578.046387824496,68.8057528745565,0.0,5813.6427929511065,1476.8152352817024,0.0,0.0,12.0,0.0,0.0,1.0,2518.231427525639,0.0,233.49279748425704,4080.279757369832,0.0,655.638629740888,0.0,1.0,0.0,1503.7509275865873,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19636.984315497124,0.0,209.04002484656414,1.0,2.0,1.0,2.0,1.0
434,4423.68,0.0,4423.68,0.0,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6008.405560062673,0.0,0.0,5409.684423174591,576.9345098786939,0.0,0.0,12.0,0.0,0.0,1.0,1701.1627595803336,0.0,410.5933624644699,3800.753283942946,0.0,512.4258062562828,0.0,1.0,0.0,1660.1977806837829,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21440.50849454373,0.0,162.3946206794434,1.0,2.0,1.0,2.0,1.0
435,4423.68,0.0,3575.808,700.416,147.45600000000002,7488.000000000002,1497.6000000000004,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,8153.778354926506,0.0,0.0,5447.966383260689,1636.4277209979846,0.0,0.0,12.0,0.0,0.0,1.0,1272.3843388769078,0.0,303.60954891156496,4683.908406282506,0.0,728.2746736772751,0.0,1.0,0.0,2213.4589885127825,0.0,147.456,0.0,16.0,0.0,2.0,1.0,24631.578059108433,0.0,215.98843443472057,1.0,2.0,1.0,2.0,1.0
436,4423.68,0.0,3723.264,589.8240000000001,110.592,7833.600000000002,1267.2000000000003,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,6531.5819858477,378.8986956944674,0.0,4776.0470966204375,1184.3438262771303,0.0,0.0,12.0,0.0,0.0,1.0,1794.809716520817,0.0,248.3699541109145,4581.794212230449,0.0,828.0133998381252,0.0,1.0,0.0,1912.7451837195176,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18349.181434149366,0.0,330.472477097343,1.0,2.0,1.0,2.0,1.0
437,4423.68,0.0,3686.4,700.416,36.864000000000004,7603.200000000002,1382.4,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,5906.387682896164,332.28696677607326,0.0,4932.412917756717,2452.503528430272,412.75503273291685,0.0,12.0,0.0,0.0,1.0,1796.70666053549,0.0,258.62722666270486,2900.672846654821,0.0,386.2132805050296,0.0,1.0,0.0,2126.833238743562,0.0,147.456,0.0,16.0,0.0,2.0,1.0,36884.08626689367,0.0,252.90474896432073,1.0,2.0,1.0,2.0,1.0
438,4423.68,0.0,4313.088,110.59200000000001,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5670.0404172970575,0.0,0.0,5545.446064747596,879.3145745566283,0.0,0.0,12.0,0.0,0.0,1.0,1753.6411471351425,0.0,332.37965880389197,3897.3235092364366,0.0,600.8060448771955,0.0,1.0,0.0,1797.3683253272416,0.0,147.456,0.0,16.0,0.0,2.0,1.0,15159.846782832179,0.0,209.71043830977928,1.0,2.0,1.0,2.0,1.0
439,4423.68,0.0,3870.7200000000003,479.232,73.72800000000001,8179.200000000002,1036.8000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6860.853266031115,0.0,0.0,4411.110339267372,987.1102889788956,38.33983409622957,38.33983409622957,12.0,0.0,0.0,1.0,2327.8105386249285,0.0,264.8600945845041,4745.894375381884,0.0,540.1656267419473,0.0,1.0,0.0,2682.5276785698716,0.0,147.456,0.0,16.0,0.0,2.0,1.0,20845.65970744953,0.0,257.61274175311445,1.0,2.0,1.0,2.0,1.0
440,4423.68,0.0,4128.768,294.91200000000003,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,5615.517478489314,0.0,0.0,4586.652876184251,1101.7322668462382,0.0,0.0,12.0,0.0,0.0,1.0,1729.7396263204848,0.0,241.62145929085025,2297.0611427141894,0.0,445.85232588258395,0.0,1.0,0.0,2120.2073651254373,0.0,147.456,0.0,16.0,0.0,2.0,1.0,24551.75606930961,0.0,195.44707848077053,1.0,2.0,1.0,2.0,1.0
441,4423.68,0.0,3833.856,589.8240000000001,0.0,8064.000000000002,1036.8000000000002,115.20000000000003,9216.000000000002,0.0,6451.0,0.0,4978.601150308031,46.782463944901664,0.0,4423.261089683736,1082.9472887817778,115.52833724943616,0.0,10.0,2.0,0.0,1.0,1803.4190609002903,0.0,416.7346639520409,5478.171090273321,0.0,623.0057668234067,0.0,1.0,0.0,2432.7691919443428,0.0,147.456,0.0,16.0,0.0,2.0,1.0,26019.995533770583,0.0,168.4060087812457,1.0,2.0,1.0,2.0,1.0
442,4423.68,0.0,3502.08,589.8240000000001,331.776,7372.800000000001,1152.0000000000002,691.2000000000002,9216.000000000002,0.0,6451.0,0.0,5971.954790960244,509.9907550110741,0.0,2721.6083192806095,1149.0915834149484,114.82766890706084,0.0,10.0,2.0,0.0,1.0,1662.5825193299115,0.0,286.9496642800878,6724.610026985366,0.0,621.1605951339372,0.0,1.0,0.0,1841.3296804753033,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17611.78356943032,0.0,202.5097585645962,1.0,2.0,1.0,2.0,1.0
443,4423.68,0.0,4128.768,294.912,0.0,8640.000000000002,576.0000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5666.8819215132435,0.0,0.0,4459.138946414692,1251.802527899303,0.0,0.0,12.0,0.0,0.0,1.0,1802.4302261072917,0.0,340.46612762029145,3050.7946636674988,0.0,955.014595176918,0.0,1.0,0.0,2099.0192490150966,0.0,147.456,0.0,16.0,0.0,2.0,1.0,31843.987028180527,0.0,294.5764090222822,1.0,2.0,1.0,2.0,1.0
444,4423.68,0.0,4091.9040000000005,331.776,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6101.907021489829,162.72134364244184,0.0,4972.131890325795,1167.2526699837813,0.0,0.0,12.0,0.0,0.0,1.0,2157.918992878029,0.0,284.5408256908988,3997.112016794975,0.0,412.24872466720626,0.0,1.0,0.0,1581.3118263102772,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18627.868084642872,0.0,187.4862149715418,1.0,2.0,1.0,2.0,1.0
445,4423.68,0.0,4202.496,221.184,0.0,8524.800000000001,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,5649.052495214422,0.0,0.0,6518.2486168685955,422.2580750079399,0.0,0.0,12.0,0.0,0.0,1.0,1769.6921765608936,0.0,302.96189941142677,3689.178106288177,0.0,629.1586275177233,0.0,1.0,0.0,2010.168407330802,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23337.149576993193,0.0,213.99410588554906,1.0,2.0,1.0,2.0,1.0
446,4423.68,0.0,3612.672,811.008,0.0,7142.4000000000015,1843.2000000000003,230.40000000000006,9216.000000000002,0.0,6451.0,0.0,7109.537804066469,191.35358001620364,0.0,5657.2737165151375,1346.6280300771257,145.50410267472375,0.0,10.0,2.0,0.0,1.0,1497.8238406812147,0.0,289.34067229387756,3159.33633509502,0.0,635.8946485904246,0.0,1.0,0.0,1664.3653367376248,0.0,147.456,0.0,16.0,0.0,2.0,1.0,18503.32825340869,0.0,267.03484344434486,1.0,2.0,1.0,2.0,1.0
447,4423.68,0.0,3944.4480000000003,479.23199999999997,0.0,8524.800000000003,691.2000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6772.508270625953,0.0,0.0,5923.994612233761,673.197482630648,0.0,0.0,12.0,0.0,0.0,1.0,1763.7543156551983,0.0,261.12942044882305,4644.238152560764,0.0,540.652962661323,0.0,1.0,0.0,2273.0663396172126,0.0,147.456,0.0,16.0,0.0,2.0,1.0,15841.506367055194,0.0,254.6772471797591,1.0,2.0,1.0,2.0,1.0
448,4423.68,0.0,4202.496,221.184,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6421.598988774067,0.0,0.0,4629.638727700571,1308.3695843193657,0.0,0.0,12.0,0.0,0.0,1.0,1705.4424285602363,0.0,260.4823076511457,3445.6670541384306,0.0,832.8490277448416,0.0,1.0,0.0,1655.9077887708377,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19227.630727891214,0.0,195.3879102565267,1.0,2.0,1.0,2.0,1.0
449,4423.68,0.0,4423.68,0.0,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,6320.740348925637,0.0,0.0,6191.783574474222,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1443.5013578817025,0.0,249.1645120429261,3618.894531358466,0.0,756.4681183147032,0.0,1.0,0.0,1803.0181160266784,0.0,147.456,0.0,16.0,0.0,2.0,1.0,26169.373769038983,0.0,318.1599007258987,1.0,2.0,1.0,2.0,1.0
450,4423.68,0.0,4349.952,73.72800000000001,0.0,8985.600000000002,230.40000000000006,0.0,9216.000000000002,0.0,6451.0,0.0,6589.248472410735,0.0,0.0,5943.0669134437085,237.21694036458283,0.0,0.0,12.0,0.0,0.0,1.0,1401.3175125307075,0.0,276.3756658894787,3295.7064318157145,0.0,545.476619534425,0.0,1.0,0.0,3084.725080642857,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23525.621330079623,0.0,199.26733675647185,1.0,2.0,1.0,2.0,1.0
451,4423.68,0.0,4055.04,368.64000000000004,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5617.349767573349,0.0,0.0,5997.509423859544,377.5456159705574,0.0,0.0,12.0,0.0,0.0,1.0,2180.1764955074177,0.0,414.5912765870049,3230.424671015891,0.0,682.4296656791334,0.0,1.0,0.0,2558.6121555357918,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17985.93105733474,0.0,265.7433979638177,1.0,2.0,1.0,2.0,1.0
452,4423.68,0.0,4091.9040000000005,331.776,0.0,8755.200000000003,460.8000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5646.287880261142,0.0,0.0,5143.397969163336,1087.9224529160006,0.0,0.0,12.0,0.0,0.0,1.0,2563.7209634868595,0.0,286.03355554541076,3936.058042232703,0.0,566.182736302708,0.0,1.0,0.0,1771.4582731253715,0.0,147.456,0.0,16.0,0.0,2.0,1.0,19031.035240533984,0.0,259.40357870251427,1.0,2.0,1.0,2.0,1.0
453,4423.68,0.0,4313.088,73.72800000000001,36.864000000000004,8640.000000000002,576.0000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5750.537021622159,0.0,0.0,5552.463389810206,679.9825999404004,0.0,0.0,12.0,0.0,0.0,1.0,2205.810502677795,0.0,377.66642898183756,3912.280197657726,0.0,782.3606491712527,0.0,1.0,0.0,2065.084453903804,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22795.27883580801,0.0,423.3486202927095,1.0,2.0,1.0,2.0,1.0
454,4423.68,0.0,4018.1760000000004,405.504,0.0,8409.600000000002,806.4000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,6701.035928652465,0.0,0.0,5491.448138999891,1019.0358490286716,0.0,0.0,12.0,0.0,0.0,1.0,1412.2818064764253,0.0,253.82843201585789,3677.8373094586905,0.0,719.5871814269233,0.0,1.0,0.0,2588.5723905121367,0.0,147.456,0.0,16.0,0.0,2.0,1.0,21897.311582080234,0.0,286.111270864061,1.0,2.0,1.0,2.0,1.0
455,4423.68,0.0,3981.312,442.368,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6337.388384228453,102.35724518172783,0.0,4170.036206299648,1009.6658899277785,0.0,0.0,12.0,0.0,0.0,1.0,1595.0709691693282,0.0,238.86644089012563,3985.6721117178186,0.0,486.7575524791026,0.0,1.0,0.0,2311.4468357555666,0.0,147.456,0.0,16.0,0.0,2.0,1.0,16746.6499231873,0.0,188.1791592346891,1.0,2.0,1.0,2.0,1.0
456,4423.68,0.0,4349.952,73.72800000000001,0.0,8870.400000000001,345.6000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,6489.043207798671,0.0,0.0,5189.386964039729,824.8468511477488,0.0,0.0,12.0,0.0,0.0,1.0,2087.7500195561443,0.0,291.2371893764712,4462.748532028924,0.0,663.0416753922742,0.0,1.0,0.0,1861.9594575774317,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22008.67008161301,0.0,313.567974359061,1.0,2.0,1.0,2.0,1.0
457,4423.68,0.0,4276.224,147.45600000000002,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,6509.541504535726,0.0,0.0,4034.145998525999,312.90908443693604,0.0,0.0,12.0,0.0,0.0,1.0,1753.1231030585755,0.0,281.95753570273524,4220.988297184619,0.0,822.1869753317126,0.0,1.0,0.0,2048.631448311085,0.0,147.456,0.0,16.0,0.0,2.0,1.0,25462.992087757168,0.0,188.21701502027656,1.0,2.0,1.0,2.0,1.0
458,4423.68,0.0,4128.768,294.91200000000003,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5795.601156790892,0.0,0.0,7973.715407414607,818.3231481708921,0.0,0.0,12.0,0.0,0.0,1.0,1284.25632025634,0.0,220.168573286129,5290.2218055004705,0.0,693.55537273869,0.0,1.0,0.0,1673.638230669311,0.0,147.456,0.0,16.0,0.0,2.0,1.0,14742.492886249793,0.0,272.7769592379099,1.0,2.0,1.0,2.0,1.0
459,4423.68,0.0,4423.68,0.0,0.0,9216.000000000002,0.0,0.0,9216.000000000002,0.0,6451.0,0.0,5472.088915424231,0.0,0.0,6395.261310866304,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1674.9510724619968,0.0,384.2433683502513,3935.359191991497,0.0,522.2122787127679,0.0,1.0,0.0,1649.063314220184,0.0,147.456,0.0,16.0,0.0,2.0,1.0,23188.265936501724,0.0,259.9309197709458,1.0,2.0,1.0,2.0,1.0
460,4423.68,0.0,4386.816000000001,36.864000000000004,0.0,9100.800000000003,115.20000000000003,0.0,9216.000000000002,0.0,6451.0,0.0,5136.497492735593,0.0,0.0,6153.866358318695,221.27762562631455,0.0,0.0,12.0,0.0,0.0,1.0,1963.6405077031857,0.0,276.2485837835039,2817.5839475982834,0.0,597.347069582446,0.0,1.0,0.0,1934.5062381777416,0.0,147.456,0.0,16.0,0.0,2.0,1.0,27647.903827505124,0.0,407.4223455949612,1.0,2.0,1.0,2.0,1.0
461,4423.68,0.0,3981.3120000000004,442.368,0.0,8064.000000000002,1152.0000000000002,0.0,9216.000000000002,0.0,6451.0,0.0,7134.304318210438,0.0,0.0,6866.040147398794,459.4100007743251,0.0,0.0,12.0,0.0,0.0,1.0,2061.891938592541,0.0,231.80040858416322,4293.668133285522,0.0,537.9621513990332,0.0,1.0,0.0,2381.9694363754497,0.0,147.456,0.0,16.0,0.0,2.0,1.0,22120.61669823675,0.0,231.57137301916788,1.0,2.0,1.0,2.0,1.0
462,4423.68,0.0,4239.360000000001,184.32000000000002,0.0,8640.000000000002,576.0000000000001,0.0,9216.000000000002,0.0,6451.0,0.0,5349.42610399189,0.0,0.0,4370.868510304539,552.4389869155918,0.0,0.0,12.0,0.0,0.0,1.0,2093.8724475171903,0.0,271.3463204505065,4204.730353984338,0.0,505.74676562687233,0.0,1.0,0.0,1793.9833295291514,0.0,147.456,0.0,16.0,0.0,2.0,1.0,17200.591586804207,0.0,210.62011190131133,1.0,2.0,1.0,2.0,1.0
