cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,collapse-0,excessiveRID-0,irreparable-0
1209,4423.68,0.0,0.0,2469.888,1179.6480000000001,774.144,0.0,5184.000000000002,2534.4000000000005,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5347.163361843486,772.7244326205715,68.77800160168638,0.0,2950.0679569002327,2897.715359431865,237.542851741878,172.3194913249309,8.0,4.0,0.0,0.0,1.0,0.0,1517.2618949811244,0.0,0.0,303.3218034088967,0.0,3676.626113364758,0.0,0.0,603.9407138015229,0.0,0.0,1.0,0.0,2116.234408003026,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20302.960535435785,302.4925378192472,0.0,563.9092187704816,1.0,0.0,2.0,1.0,2.0,1.0
1210,4423.68,0.0,0.0,3022.848,1179.6480000000001,221.184,0.0,5299.200000000002,3686.400000000001,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6604.277725048963,856.2414071241305,0.0,0.0,4054.3975811941527,1801.6395087274498,150.82558541307972,120.75122314990298,10.0,2.0,0.0,0.0,1.0,0.0,1772.067437032401,0.0,0.0,300.24678442826337,0.0,5623.113547219118,0.0,0.0,839.7615368585513,0.0,0.0,1.0,0.0,1880.9031888872669,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,28875.77149814893,0.0,0.0,189.54246352191805,1.0,0.0,2.0,1.0,2.0,1.0
1211,4423.68,0.0,0.0,2359.2960000000003,1400.8319999999999,663.5520000000001,0.0,5529.600000000001,2304.0000000000005,1382.4000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5297.585975189187,761.2954135606004,0.0,0.0,3362.7778238132055,3324.593499811148,356.8356218943368,157.6216425858762,8.0,4.0,0.0,0.0,1.0,0.0,1872.2135013080933,0.0,0.0,342.3987081759201,0.0,4447.12882195935,0.0,0.0,621.9008744719113,0.0,0.0,0.0,1.0,1703.9012531389374,197.51102477029968,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,21389.814080466487,639.148308884827,0.0,256.63579265932196,1.0,0.0,2.0,1.0,2.0,1.0
1212,4386.816000000001,36.864000000000004,0.0,2580.48,1290.24,552.96,0.0,4838.4000000000015,2880.000000000001,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7577.364650067963,1276.4987010098378,249.34301034574162,0.0,2341.43112907188,1797.463383691501,304.3264519728134,107.09275397347974,10.0,2.0,0.0,0.0,1.0,0.0,1416.242614662981,0.0,0.0,296.57548900715767,0.0,5880.847044226166,0.0,0.0,703.6564468130465,0.0,0.0,1.0,0.0,1796.4877146688461,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,19811.799446252462,0.0,0.0,234.65346317183432,1.0,0.0,2.0,1.0,2.0,1.0
1213,4423.68,0.0,0.0,3649.536,774.144,0.0,0.0,7603.200000000002,1612.8000000000004,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4944.929116429605,0.0,0.0,0.0,4098.527581464985,1224.879341077843,0.0,58.886854212693265,12.0,0.0,0.0,0.0,1.0,0.0,2052.038464871215,0.0,0.0,265.2917268336312,0.0,3994.5410221765724,0.0,0.0,644.5983565204316,0.0,0.0,1.0,0.0,2086.189094047302,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,15157.809215155059,0.0,0.0,232.81521884543525,1.0,0.0,2.0,1.0,2.0,1.0
1214,4423.68,0.0,0.0,3244.032,1142.784,36.864000000000004,0.0,6220.800000000001,2649.600000000001,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5372.545027644627,0.0,0.0,0.0,3289.1153306758533,1752.6629730971863,0.0,94.56157188205106,10.0,2.0,0.0,0.0,1.0,0.0,2435.9228369296734,0.0,0.0,260.1950227501982,0.0,3855.718752925365,0.0,0.0,434.91344176310054,0.0,0.0,1.0,0.0,2099.9377888429935,0.0,0.0,147.456,0.0,12.0,4.0,0.0,2.0,0.0,1.0,22352.408733310407,170.456536264318,0.0,186.29293138428693,1.0,0.0,2.0,1.0,2.0,1.0
1215,4349.952,73.72800000000001,0.0,1732.6080000000002,1179.6480000000001,1511.424,0.0,2995.2000000000007,2764.8000000000006,3456.000000000001,0.0,8870.400000000001,345.6,0.0,3548.0499999999997,2257.85,645.1,3534.637625386791,1756.4225618531011,228.9091650199778,0.0,1243.8576302700249,2026.1554676701544,1482.4777291960695,148.61284474391184,6.0,6.0,0.0,0.0,0.0,1.0,3525.884643961832,45.587479119352004,0.0,168.12009430056236,104.00276731227959,2945.8836598485495,185.57723214199245,0.0,330.6340566577827,432.173732686442,0.0,0.0,1.0,926.7665214538197,780.9719041178429,182.83739893586537,110.592,36.864,4.0,12.0,2.0,0.0,0.0,1.0,17379.983802135877,3801.0317432290067,574.6850171664288,220.01904111671033,0.0,1.0,2.0,1.0,2.0,1.0
1216,4423.68,0.0,0.0,3022.848,1363.968,36.864000000000004,0.0,6566.4000000000015,2419.2000000000003,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5001.268483034478,427.77173270743265,0.0,0.0,3413.0696038618944,2388.6059633659293,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1911.2603757105408,0.0,0.0,158.65888356946124,42.521320774892864,4990.954939074723,0.0,0.0,687.3794710665737,0.0,0.0,0.0,1.0,2962.2114981358727,0.0,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,16505.180905810048,0.0,0.0,256.0703009525978,1.0,0.0,2.0,1.0,2.0,1.0
1217,4423.68,0.0,0.0,3096.576,1290.24,36.864000000000004,0.0,6681.600000000001,2419.2000000000003,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7326.895982695497,750.1245730127234,0.0,0.0,3571.5416836779254,1691.898465354523,55.80132483806351,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1965.3104792816277,0.0,0.0,366.4985618433792,0.0,3531.1094485669096,0.0,0.0,622.0709885067868,0.0,0.0,0.0,1.0,2101.7121986842326,0.0,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,19581.380969849954,1202.4150684938204,0.0,311.2027864494444,1.0,0.0,2.0,1.0,2.0,1.0
1218,4423.68,0.0,0.0,1990.656,1548.288,884.7360000000001,0.0,3686.400000000001,4262.4000000000015,1267.2000000000003,0.0,9100.800000000001,115.20000000000002,0.0,6128.450000000001,322.55,0.0,5227.129054212552,687.1541223915989,48.287918195859014,0.0,2651.412003726905,1996.0292212617228,527.8851076632812,157.77335307920114,8.0,4.0,0.0,0.0,1.0,0.0,1851.056720329251,0.0,0.0,304.6862300055825,0.0,4212.863595983412,0.0,0.0,590.9773921454297,0.0,0.0,1.0,0.0,1516.73475922928,166.79688787425465,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,18736.52883558013,220.68501440201203,0.0,166.3852577777304,0.0,1.0,2.0,1.0,2.0,1.0
1219,4423.68,0.0,0.0,2912.2560000000003,1327.104,184.32,0.0,6336.000000000002,2534.4000000000005,345.6000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5173.8908177143185,548.283648493583,0.0,0.0,3470.9875341890747,1438.8408135235368,278.99426494950865,70.6837249454134,10.0,2.0,0.0,0.0,1.0,0.0,1583.225202304852,0.0,0.0,229.84447351817562,0.0,4223.949392904417,0.0,0.0,734.0453585839546,0.0,0.0,1.0,0.0,1709.3153069999094,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,30256.103575848494,471.2487556765943,0.0,391.42419930889287,1.0,0.0,2.0,1.0,2.0,1.0
1220,4386.816000000001,36.864000000000004,0.0,2617.344,1069.056,737.28,0.0,5068.800000000001,2534.400000000001,1612.8000000000002,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,3934.920452090577,679.2385287074252,118.60138873049613,0.0,2668.84289423082,2843.7428779013926,410.99111393597605,125.20249282644544,8.0,4.0,0.0,0.0,1.0,0.0,1313.6231890530435,17.43192741294716,0.0,248.7874107562115,0.0,3293.1469233643243,0.0,0.0,567.4966912037211,0.0,0.0,1.0,0.0,1988.088584114168,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,24526.814636280622,0.0,0.0,236.55319483680253,1.0,0.0,2.0,1.0,2.0,1.0
1221,4423.68,0.0,0.0,3502.08,921.6,0.0,0.0,7488.000000000002,1612.8000000000002,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4524.880369907839,197.84067165551747,0.0,0.0,4407.778895350819,967.708342206878,80.74067114475186,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1765.2557074807464,0.0,0.0,324.44416654259476,0.0,3745.696721392118,0.0,0.0,570.1653429129235,0.0,0.0,1.0,0.0,2201.1530982437866,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24877.891817030635,0.0,0.0,275.36557928907536,1.0,0.0,2.0,1.0,2.0,1.0
1222,4423.68,0.0,0.0,3981.3120000000004,442.368,0.0,0.0,8409.600000000002,806.4000000000002,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5739.787295333283,0.0,0.0,0.0,4923.063582873241,1453.1108326788285,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2049.290891218094,0.0,0.0,239.42010289521605,0.0,4081.3864019153825,0.0,0.0,465.16175424608593,0.0,0.0,1.0,0.0,1714.604110440061,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25359.25223996055,0.0,0.0,267.91375273028314,1.0,0.0,2.0,1.0,2.0,1.0
1223,4423.68,0.0,0.0,3280.896,774.144,368.64,0.0,6451.200000000002,1958.4000000000003,806.4000000000002,0.0,9216.000000000002,0.0,0.0,6128.450000000001,322.55,0.0,5368.802527137177,440.8946172612921,0.0,0.0,3319.7396114163043,1636.4395728805744,318.0506887449312,115.66768439061126,10.0,2.0,0.0,0.0,1.0,0.0,1989.8987127505554,17.92475112747078,0.0,233.57149942479606,0.0,3974.887951366727,0.0,0.0,468.4280114590417,98.35413151400704,0.0,0.0,1.0,2565.6721677534097,0.0,0.0,140.0832,7.3728,12.0,4.0,2.0,0.0,0.0,1.0,19835.885399639617,715.2922089252872,0.0,311.98357896644296,1.0,0.0,2.0,1.0,2.0,1.0
1224,4423.68,0.0,0.0,3649.536,774.144,0.0,0.0,8064.000000000002,1036.8000000000002,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6251.24716332609,0.0,0.0,0.0,4618.932657505657,1572.039896108868,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2231.381107178692,0.0,0.0,299.602534584748,0.0,3902.161324524986,0.0,0.0,668.5435498993654,0.0,0.0,1.0,0.0,2237.96911358146,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,13666.948745962465,0.0,0.0,247.7541414504181,1.0,0.0,2.0,1.0,2.0,1.0
1225,4423.68,0.0,0.0,2248.704,1658.88,516.096,0.0,4262.4000000000015,3801.600000000001,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,6128.450000000001,0.0,322.55,4135.463618283785,867.4625071471189,70.10715790496795,0.0,2427.0680284831906,2388.7833320651803,191.54329511203343,25.616080300551083,10.0,2.0,0.0,0.0,0.0,1.0,1600.4331200340605,0.0,0.0,206.68852843553054,0.0,6947.1742338325275,105.82214478290918,0.0,495.73233384859316,0.0,0.0,0.0,1.0,1720.6930450482323,0.0,0.0,136.39679999999998,11.0592,16.0,0.0,2.0,0.0,0.0,1.0,20209.713175214038,747.8715998149121,246.7811576045047,215.14431594545866,1.0,0.0,2.0,1.0,2.0,1.0
1226,4423.68,0.0,0.0,2654.208,1474.56,294.91200000000003,0.0,5644.800000000001,2995.2000000000007,576.0000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7361.886218352457,892.6818045586039,0.0,0.0,3804.4126084908144,2705.8503254917664,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1697.2581340942868,0.0,0.0,310.53876692099885,0.0,3627.0863523373237,0.0,0.0,813.5873398308593,0.0,0.0,1.0,0.0,1753.002732002995,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,20877.961886462974,0.0,0.0,274.10542830613895,1.0,0.0,2.0,1.0,2.0,1.0
1227,4423.68,0.0,0.0,1769.4720000000002,1990.656,663.552,0.0,3801.6000000000013,3456.000000000001,1958.4000000000003,0.0,9216.000000000002,0.0,0.0,5805.9,645.1,0.0,4819.37310048378,1338.402898426947,0.0,0.0,2139.039241772555,3771.457783202727,750.3674827223929,80.98516311150684,8.0,4.0,0.0,0.0,1.0,0.0,2848.352055846601,0.0,0.0,198.09556832029267,192.55332624950609,4727.085728878315,0.0,0.0,351.3867092112568,212.28494147533416,0.0,0.0,1.0,2188.5651960147898,163.10339784503338,0.0,127.1808,20.275199999999998,8.0,8.0,2.0,0.0,0.0,1.0,16769.191801901223,1252.0040892854445,0.0,242.27758225721342,1.0,0.0,2.0,1.0,2.0,1.0
1228,4423.68,0.0,0.0,2912.2560000000003,1474.56,36.864000000000004,0.0,6336.000000000002,2880.000000000001,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5826.824801699442,178.85615830640282,0.0,0.0,3001.7235105243594,2118.764774412885,0.0,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2559.926778872269,0.0,0.0,334.1751297017091,0.0,4026.101978742179,0.0,0.0,479.4830871300539,0.0,0.0,1.0,0.0,2017.2579840345604,0.0,0.0,143.7696,3.6864,12.0,4.0,2.0,0.0,0.0,1.0,16160.771513258851,216.38239480110587,0.0,206.17816756660284,1.0,0.0,2.0,1.0,2.0,1.0
1229,4423.68,0.0,0.0,3317.76,1105.92,0.0,0.0,6220.800000000001,2880.0000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5249.733515202696,73.56401992134619,0.0,0.0,5128.6479629882215,1684.6482136144953,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1826.2374706112403,0.0,0.0,325.41232341083924,0.0,4772.859737283356,0.0,0.0,554.5056477175036,0.0,0.0,1.0,0.0,2056.9584093078843,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,19924.32387820147,0.0,0.0,175.3402888760765,1.0,0.0,2.0,1.0,2.0,1.0
1230,4423.68,0.0,0.0,2875.392,1437.696,110.592,0.0,6912.000000000002,2304.0000000000005,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6966.530118338778,239.92741766181172,0.0,0.0,4501.660471823778,1593.3806990901815,149.90879520302158,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2157.612077336624,0.0,0.0,297.58009028746335,0.0,4350.127484572698,0.0,0.0,589.2859664946626,0.0,0.0,1.0,0.0,2529.9327920902047,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22152.180218641788,372.6723768600649,0.0,305.62633310739864,1.0,0.0,2.0,1.0,2.0,1.0
1231,4386.816000000001,36.864000000000004,0.0,2396.16,1658.88,368.64,0.0,4262.4000000000015,3571.2000000000007,1382.4000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6134.091505366805,730.4390048197632,0.0,0.0,1660.7516995057285,2413.5177803169436,171.3783419966483,152.35857576425937,8.0,4.0,0.0,0.0,1.0,0.0,1948.3078720990197,0.0,0.0,253.32420047927383,0.0,5535.8537731979795,0.0,0.0,725.9261061379484,0.0,0.0,0.0,1.0,1505.0477677251433,225.33761488875354,0.0,147.456,0.0,8.0,8.0,2.0,0.0,0.0,1.0,25527.969202351494,165.0318501066013,0.0,298.55441363747894,1.0,0.0,2.0,1.0,2.0,1.0
1232,4423.68,0.0,0.0,4239.360000000001,184.32000000000002,0.0,0.0,8524.800000000001,691.2000000000002,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5673.333037478891,48.963019323790554,0.0,0.0,6537.564957193306,1051.6527537416246,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2591.6920459314474,0.0,0.0,299.17916187683545,0.0,4956.182616698984,0.0,0.0,804.3275633906541,0.0,0.0,1.0,0.0,2344.010844488868,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,21444.961309400696,0.0,0.0,264.77429910746355,1.0,0.0,2.0,1.0,2.0,1.0
1233,4423.68,0.0,0.0,3391.4880000000003,774.144,258.048,0.0,6566.4000000000015,2534.4000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6506.2922726960505,153.48650003279278,0.0,0.0,2437.670415647657,1899.923594372836,75.89079044125367,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2854.3730979596635,0.0,0.0,249.60117150292302,0.0,3811.769438968196,0.0,0.0,607.4313581913513,0.0,0.0,1.0,0.0,2243.838228117252,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,24206.15234406706,0.0,0.0,193.0205830993505,1.0,0.0,2.0,1.0,2.0,1.0
1234,4423.68,0.0,0.0,3612.6720000000005,811.008,0.0,0.0,7142.4000000000015,2073.6000000000004,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6250.6442798227345,253.80632063926942,0.0,0.0,3756.605655146071,1282.9745088088189,85.104574471436,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2273.7388695198897,0.0,0.0,321.70316812116357,0.0,2821.804213013371,0.0,0.0,707.3192235961557,0.0,0.0,1.0,0.0,1887.7684720989078,0.0,0.0,145.6128,1.8432,16.0,0.0,2.0,0.0,0.0,1.0,34353.013743994925,0.0,0.0,347.7606959700362,1.0,0.0,2.0,1.0,2.0,1.0
1235,4423.68,0.0,0.0,3354.6240000000003,847.8720000000001,221.184,0.0,6796.800000000001,1728.0000000000005,691.2000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5561.805898620317,595.517734230926,0.0,0.0,4336.562433739153,1477.3398178719503,0.0,67.1821200469408,10.0,2.0,0.0,0.0,1.0,0.0,1835.4658762139045,0.0,0.0,227.90024188131258,0.0,3844.683037551553,0.0,0.0,464.421238211536,0.0,0.0,1.0,0.0,1827.5813879664747,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,24571.84498483909,0.0,0.0,209.4412709125077,1.0,0.0,2.0,1.0,2.0,1.0
1236,4423.68,0.0,0.0,2433.0240000000003,1622.016,368.64,0.0,4492.800000000001,3686.400000000001,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6695.940670220904,564.0150676643328,0.0,0.0,3130.55958221578,3303.4536015008634,272.5866372994863,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1914.9332195958427,0.0,0.0,293.5919944063247,0.0,4859.611017437026,0.0,0.0,519.7664000935355,0.0,0.0,0.0,1.0,1636.8370766970445,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,17990.22475883709,0.0,0.0,174.99140490682498,0.0,1.0,2.0,1.0,2.0,1.0
1237,4423.68,0.0,0.0,3760.128,589.8240000000001,73.72800000000001,0.0,7603.200000000003,1497.6000000000004,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7223.435639658496,94.09013646402848,0.0,0.0,4193.898184271144,1225.9203495207755,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1969.1231930676395,0.0,0.0,251.682805188067,0.0,5625.969077094916,0.0,0.0,718.3351225531586,0.0,0.0,1.0,0.0,1946.6779616499846,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,36861.70390548793,0.0,0.0,300.78949171328475,1.0,0.0,2.0,1.0,2.0,1.0
1238,4386.816000000001,36.864000000000004,0.0,1732.6080000000002,1658.88,1032.192,0.0,4377.600000000001,3340.8000000000006,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,3522.932926310543,1022.8404104560905,96.37374059698935,0.0,2861.5638506161017,2706.8561676341847,631.9165829719839,56.86131961901285,6.0,6.0,0.0,0.0,1.0,0.0,1544.4879292169408,0.0,0.0,95.18551799363325,101.68744009099183,4807.775913981839,46.95616921164466,0.0,440.89428218702335,0.0,0.0,1.0,0.0,2794.3564427408705,0.0,0.0,141.9264,5.5296,12.0,4.0,2.0,0.0,0.0,1.0,17484.016663142338,766.9515236080421,0.0,214.50935256946303,0.0,1.0,2.0,1.0,2.0,1.0
1239,4423.68,0.0,0.0,3391.4880000000003,774.144,258.048,0.0,7257.600000000001,1728.0000000000005,230.40000000000006,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5685.034005769457,334.7992980836712,0.0,0.0,3690.923730545647,1090.3013990137335,66.33223800631359,0.0,10.0,2.0,0.0,0.0,1.0,0.0,2423.6783887681167,0.0,0.0,275.9336466633223,0.0,3821.7608707809777,0.0,0.0,810.0343315928355,0.0,0.0,1.0,0.0,2335.8727346184855,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,23168.422571188305,0.0,0.0,320.7267204100632,1.0,0.0,2.0,1.0,2.0,1.0
1240,4423.68,0.0,0.0,3686.4,737.28,0.0,0.0,7488.000000000002,1728.0000000000005,0.0,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,4390.829177848668,47.14318767124706,0.0,0.0,5615.509943825666,1183.2154256867857,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2088.588938721934,0.0,0.0,299.2324326471955,0.0,4494.767218257034,0.0,0.0,764.6327998014765,0.0,0.0,0.0,1.0,2442.5422675157715,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,29959.754924089717,0.0,0.0,215.90126088469611,1.0,0.0,2.0,1.0,2.0,1.0
1241,4423.68,0.0,0.0,2617.344,1585.152,221.18400000000003,0.0,5299.200000000002,3340.8000000000006,576.0000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5463.429367311701,221.01917161043957,50.10874602844375,0.0,3303.627081423715,3176.9272765404435,75.11178484236362,152.2472093928105,10.0,2.0,0.0,0.0,0.0,1.0,2353.7877863890662,0.0,0.0,431.839564681034,0.0,3354.31438193176,0.0,0.0,569.233326881329,0.0,0.0,1.0,0.0,2178.9664584420443,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,11636.24674984644,0.0,0.0,220.69197439665214,1.0,0.0,2.0,1.0,2.0,1.0
1242,4423.68,0.0,0.0,3354.624,1032.192,36.864000000000004,0.0,6796.800000000001,2304.0000000000005,115.20000000000003,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,8037.195224279911,0.0,0.0,0.0,3664.7547914436077,1262.5466588210866,45.41651272361537,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2383.585079178939,0.0,0.0,253.1692211631933,0.0,2865.5671883348514,0.0,0.0,720.1249743574622,0.0,0.0,1.0,0.0,1952.5807888075103,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,22791.511253955057,0.0,0.0,192.36111102904283,1.0,0.0,2.0,1.0,2.0,1.0
1243,4276.224,147.45600000000002,0.0,1990.6560000000002,1327.104,1105.92,0.0,4147.200000000001,2649.6000000000004,2419.2000000000007,0.0,9100.800000000001,115.20000000000002,0.0,6451.0,0.0,0.0,4209.264104432454,446.333458599829,416.263069064449,0.0,3239.4901324156667,1395.9887684772548,1091.9719055849696,243.1190662977806,8.0,2.0,2.0,0.0,0.0,1.0,3015.0103260544106,0.0,0.0,292.0826351328351,0.0,3594.675177499446,0.0,0.0,315.55841894814336,130.67324538995763,0.0,0.0,1.0,1374.6201142318696,284.91091128464836,0.0,138.24,9.216000000000001,12.0,4.0,2.0,0.0,0.0,1.0,13822.700245371114,1395.250767236546,0.0,319.9244934571851,0.0,1.0,2.0,1.0,2.0,1.0
1244,4423.68,0.0,0.0,2691.072,1695.7440000000001,36.864000000000004,0.0,5760.000000000001,2649.600000000001,806.4000000000002,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,6057.227376085328,269.85852273515485,0.0,0.0,3474.7701797256223,2563.083550721381,85.19020190651905,38.859450298593025,10.0,2.0,0.0,0.0,1.0,0.0,2901.7187124987067,0.0,0.0,363.6270158239317,0.0,3835.583373989281,0.0,0.0,419.6710584960309,0.0,0.0,1.0,0.0,1833.1206993570986,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,18873.91425082404,0.0,0.0,211.171878556283,1.0,0.0,2.0,1.0,2.0,1.0
1245,4423.68,0.0,0.0,2949.12,1327.104,147.45600000000002,0.0,5299.200000000002,3571.2000000000007,345.60000000000014,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,5831.335316801884,955.3650907655756,0.0,0.0,2000.4467977354452,3125.111705045469,70.36696388739196,0.0,12.0,0.0,0.0,0.0,1.0,0.0,2252.018955337881,0.0,0.0,359.4509391851871,0.0,4564.914835036184,0.0,0.0,482.0716438980861,0.0,0.0,1.0,0.0,2100.398098231004,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25236.761858490107,0.0,0.0,264.77048726767794,1.0,0.0,2.0,1.0,2.0,1.0
1246,4423.68,0.0,0.0,3391.4880000000003,884.7360000000001,147.45600000000002,0.0,6105.600000000001,2534.4000000000005,576.0000000000001,0.0,9216.000000000002,0.0,0.0,6451.0,0.0,0.0,7075.868384967442,314.1833662465777,0.0,0.0,3661.701399170457,2754.7815310952333,197.06192244574797,0.0,12.0,0.0,0.0,0.0,1.0,0.0,1722.0818100114739,0.0,0.0,261.42948627316724,0.0,4326.0075088913645,0.0,0.0,637.2158471942652,0.0,0.0,1.0,0.0,1913.3287639447549,0.0,0.0,145.6128,1.8432,12.0,4.0,2.0,0.0,0.0,1.0,18563.759741121023,0.0,0.0,277.2368656860465,1.0,0.0,2.0,1.0,2.0,1.0
