cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.30.67.012b-1,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,irreparable-0
3431,3686.4,737.28,0.0,0.0,811.008,516.096,3096.576,0.0,1382.4000000000003,1152.0000000000002,6681.600000000002,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,5805.9,645.1,0.0,1310.2757029550748,1380.6647010692143,1974.9182445375968,0.0,1002.1290937414822,2586.563726908128,2737.868228049066,1318.835800889399,2.0,6.0,4.0,0.0,0.0,1.0,1753.8670243205086,39.14787555180486,0.0,426.7744934610578,0.0,3612.796379531332,0.0,0.0,459.35783852303496,129.54822696702988,0.0,0.0,1.0,1523.370714379837,125.76452979452213,0.0,132.7104,14.7456,12.0,4.0,2.0,0.0,0.0,1.0,0.0,17711.8715630216,1856.0416893219544,0.0,287.66242732818347,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3432,3686.4,258.048,479.232,0.0,700.416,995.328,2396.16,331.776,1497.6000000000004,1267.2000000000003,5299.200000000002,1152.0000000000002,7372.800000000001,1036.8000000000002,576.0000000000001,230.40000000000003,0.0,645.1,5805.9,1240.5079273537588,2445.9570934451112,1601.0531569429697,688.2530258049707,662.6907644233941,1815.701680321879,2538.511216416624,627.4378606362034,2.0,6.0,2.0,2.0,0.0,1.0,482.92489862278387,1120.1120621532887,367.75791982212843,0.0,307.18485046793114,1167.7759838931672,2338.522883618769,851.3634499566945,0.0,0.0,540.520001971212,0.0,1.0,0.0,128.9885195141591,2286.4305492450594,16.5888,130.8672,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1203.5750680588176,7003.483253939803,11171.102144925198,139.72636090905212,27.98790981424842,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3433,3723.264,663.552,36.864000000000004,0.0,811.008,626.688,2949.12,36.864000000000004,1382.4,1152.0000000000005,6566.4000000000015,115.20000000000003,8294.400000000001,806.4000000000001,115.20000000000002,0.0,2580.4,1935.3,1935.3,1888.2801542506074,2131.744558532787,1134.3737840963804,29.88249308814246,770.3544190705188,2518.8498416116954,2864.193727106401,608.9197295551222,0.0,12.0,0.0,0.0,0.0,1.0,1584.4174851442701,315.28204927097414,0.0,41.163086549848906,253.6240403780702,2607.733590097088,764.7425379126438,0.0,404.23807773938915,154.97298172624286,140.03376124181813,0.0,1.0,506.7122609803347,941.1284443790181,502.43508847843276,53.452799999999996,94.00319999999999,0.0,16.0,0.0,2.0,0.0,1.0,0.0,8906.735355346933,11921.322535391364,3325.391352873018,215.21583857607214,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3434,3723.264,626.688,73.72800000000001,0.0,700.416,774.144,2875.3920000000003,73.72800000000001,1036.8000000000002,1843.2000000000003,6220.800000000001,115.20000000000003,7718.400000000001,1267.2000000000003,230.40000000000003,0.0,1290.2,1612.75,3548.0499999999997,2293.814966937342,2541.8156833735065,1109.7827819636987,161.459998045947,728.945933055483,2159.194941478758,3600.8264685470626,880.4058116736762,0.0,10.0,0.0,2.0,0.0,1.0,1891.077793872013,673.8402055458205,47.22778345918356,0.0,229.9778832135154,1464.4910115296136,755.9971406409002,71.23416799788504,153.69656703692795,325.61699523536373,101.14629715955878,0.0,1.0,769.9042466788524,1056.351318768568,689.6926976156278,38.7072,108.7488,4.0,12.0,2.0,0.0,0.0,1.0,0.0,6105.653722911812,10438.738720905762,3421.0955580773552,174.65255253030614,83.39181546172776,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3435,3686.4,589.8240000000001,147.45600000000002,0.0,774.144,552.96,2949.12,147.45600000000002,1382.4000000000003,1843.2000000000005,5875.200000000002,115.20000000000003,7603.200000000001,1382.4,230.40000000000003,0.0,322.55,967.65,5160.8,1537.4845809795243,1835.0752899350814,1425.4258238025352,321.9521057426468,684.5828632819307,2443.7910052244965,2448.735571603917,868.819854299054,4.0,4.0,4.0,0.0,0.0,1.0,1046.169113635152,929.827542855693,21.637818167502243,31.623628895858886,198.5106313482938,2345.73498579387,1702.2691469785184,262.19477297851796,181.17823274327387,341.07760395608386,96.87929743204995,0.0,1.0,295.56730580783056,851.3994863914846,758.0012762233678,18.432000000000002,129.024,8.0,8.0,2.0,0.0,0.0,1.0,0.0,4830.080981540297,15105.06861362352,7654.3963077230665,234.16177894293156,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3436,3649.536,774.144,0.0,0.0,626.6880000000001,589.824,3207.168,0.0,1152.0000000000002,1728.0000000000005,6220.800000000002,115.20000000000003,7718.4000000000015,1497.6000000000001,0.0,0.0,2580.4,1290.2,2580.4,1780.6298256824134,2391.048076936323,1780.1735102599896,152.81507611054556,710.1600904469169,2317.670253390108,3064.633805034925,1007.5838781809949,4.0,8.0,0.0,0.0,0.0,1.0,2053.063147977112,373.01531776293587,20.118953660830826,304.2119557996083,65.52514277635886,2740.664821316408,414.1959514336619,0.0,106.50808061458277,274.25960047124664,209.76594354650456,0.0,1.0,499.7206969566029,1050.5545320213134,281.0842389552873,82.944,64.512,4.0,12.0,2.0,0.0,0.0,1.0,0.0,9548.307279052506,15767.520088187126,2288.763490829455,198.5898439836635,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3437,3649.536,774.144,0.0,0.0,774.144,737.28,2912.2560000000003,0.0,1728.0000000000005,1267.2000000000003,6220.800000000001,0.0,7948.800000000001,1267.2,0.0,0.0,3548.0499999999997,1612.75,1290.2,1480.5687154601505,1914.9934951012,1223.3544210366597,95.8297734127587,825.7140114073841,1776.9642066432325,2049.202438098445,463.393810852716,2.0,4.0,6.0,0.0,0.0,1.0,2556.228885107848,275.53405881851313,11.914578204872555,306.8504626322523,0.0,5370.917018499135,494.2777898223756,0.0,339.46614010298305,0.0,216.61088709599747,0.0,1.0,688.5787355760585,715.251408752949,185.51316941225818,75.5712,71.8848,8.0,8.0,0.0,2.0,0.0,1.0,0.0,7712.563378565705,6375.969541057141,717.0398165982843,198.63517050208782,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3438,3796.992,626.688,0.0,0.0,737.28,516.096,3170.304,0.0,1612.8000000000006,1382.4000000000003,5990.4000000000015,230.40000000000006,7372.800000000001,1843.2000000000003,0.0,0.0,2902.95,1935.3,1612.75,2237.9129271344273,2314.3810364123888,1824.538063092914,188.612933495649,1454.0286711771741,2140.528157694184,3268.8147455137273,1406.8720354172215,0.0,10.0,0.0,2.0,0.0,1.0,1556.4854146434318,255.17347690434156,0.0,230.20412124740471,0.0,4159.485361680485,547.1843872113153,0.0,479.49872944202417,129.6851860997602,0.0,0.0,1.0,1419.5469743985175,754.123942188806,651.6761951583668,62.668800000000005,84.7872,0.0,16.0,2.0,0.0,0.0,1.0,0.0,10919.179010255384,8844.453555594308,2446.733570586626,194.32001762369688,35.7639709377916,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
3439,3538.944,811.008,73.72800000000001,0.0,737.28,663.552,3022.848,0.0,1728.0000000000005,1036.8000000000002,6336.000000000002,115.20000000000003,7603.200000000002,1497.6000000000001,115.20000000000002,0.0,1290.2,2257.85,2902.95,2134.3335963242625,1397.5293661968149,2040.1011470719673,190.26742123166693,543.0512201235282,2146.010296512096,3061.384581183442,1188.1971665880103,4.0,4.0,4.0,0.0,0.0,1.0,1204.9287953711068,370.7679935488751,0.0,0.0,337.649097981901,3451.1681880802435,953.862685793659,147.48563970381994,446.4913006404104,0.0,0.0,0.0,1.0,982.8815385619171,780.8789202630863,0.0,58.9824,88.4736,4.0,12.0,2.0,0.0,0.0,1.0,0.0,7874.644754054548,8463.578955077906,2966.8603206292346,351.48128549925843,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3440,3723.264,700.416,0.0,0.0,811.008,516.096,3096.576,0.0,1382.4000000000003,1267.2000000000003,6566.4000000000015,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,4838.25,1290.2,322.55,1892.7616267046185,2405.9030036081917,3908.6997212130445,0.0,708.546126661138,3040.197811335434,2411.7725860057485,343.95962242629247,2.0,8.0,2.0,0.0,0.0,1.0,1966.9377064538899,20.26628849507482,0.0,294.4062250787419,52.24641682876945,3422.3869911038128,198.2947148754006,0.0,483.27406180734044,306.2734600894519,0.0,0.0,1.0,1924.737578707674,278.9445976586478,0.0,132.7104,14.7456,12.0,4.0,0.0,2.0,0.0,1.0,0.0,19072.883613033915,1700.9291797197232,0.0,227.70337642212678,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3441,3575.808,847.8720000000001,0.0,0.0,847.8720000000001,552.96,3022.848,0.0,1497.6000000000004,1382.4000000000003,6336.000000000001,0.0,7488.000000000001,1728.0000000000002,0.0,0.0,3225.5,1935.3,1290.2,1624.6946363283869,1551.4837521918387,1276.5315266046127,41.610535796558274,872.9904765494341,2020.8527122360279,2569.663810318976,903.6146251546699,2.0,8.0,0.0,2.0,0.0,1.0,2123.017540795052,156.7402330126617,0.0,89.49415878638399,217.82147202320155,4401.741859091788,128.42093854418488,0.0,275.55153717943693,188.33010385580783,0.0,0.0,1.0,1387.0316562896853,453.7161506163836,138.05843569776994,97.6896,49.7664,0.0,16.0,2.0,0.0,0.0,1.0,0.0,13235.084781785506,6155.941722408539,878.1377392017328,200.6066424511506,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3442,3649.536,516.096,221.184,36.864000000000004,663.552,811.008,2543.616,405.504,1497.6000000000004,1843.2000000000003,5068.800000000001,806.4000000000001,7488.000000000001,1036.8000000000002,691.2,0.0,0.0,0.0,6451.0,2169.2268739213237,2533.6932756541846,1145.732079056734,665.9793398988518,2260.958093826676,2398.047704957489,2302.4881021391793,446.82638944424565,0.0,10.0,2.0,0.0,0.0,1.0,608.1512509485982,985.4054623934322,301.40411970674825,81.28056483786867,307.2880937143315,1244.5654253385853,2413.6290179202297,424.7148598021753,0.0,0.0,429.85383982264216,0.0,1.0,0.0,687.5098017704586,1533.1142367613272,18.432000000000002,129.024,0.0,16.0,2.0,0.0,0.0,1.0,0.0,1370.4706592023722,9605.358596992539,14560.348852271827,157.38258677999028,52.52270618410169,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3443,3575.808,774.144,73.72800000000001,0.0,774.144,479.232,3059.712,110.592,1728.0000000000005,1497.6000000000004,5990.4000000000015,0.0,7603.200000000002,1497.6000000000001,115.20000000000002,0.0,645.1,1935.3,3870.6,2561.9867130586376,2075.062126457764,1667.009962539102,440.4700353911418,1080.6525903905588,1672.8566645299816,2452.8472685386078,948.5697093896706,2.0,6.0,4.0,0.0,0.0,1.0,1275.4536977280331,422.7518070910011,13.309857953326304,55.1997550482658,213.07303077352137,4535.296790279279,960.3569524154457,0.0,309.7629035750718,124.28664171812483,85.59876104105263,0.0,1.0,495.6370001080775,354.75968214775014,798.8111877852757,42.3936,105.0624,8.0,8.0,0.0,0.0,2.0,1.0,0.0,5180.7315355734145,9391.98664577753,3909.145334485638,238.2514540265244,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3444,3502.08,921.6,0.0,0.0,774.144,552.96,3096.576,0.0,1728.0000000000005,921.6000000000003,6566.4000000000015,0.0,7488.000000000002,1728.0000000000002,0.0,0.0,4838.25,967.65,645.1,1445.4446087388355,2125.8429858750264,1886.3584786142485,179.79105340013683,437.9253369686463,1968.8276587949347,3204.771808282738,455.24588684912317,2.0,6.0,2.0,2.0,0.0,1.0,2322.193562177112,121.8417982632797,39.776054397112354,219.29367167490156,73.95926440017696,4067.548711491171,189.32184711468238,0.0,647.836339241416,0.0,0.0,0.0,1.0,1519.9020901263475,639.9844448354324,0.0,110.592,36.864,12.0,4.0,0.0,0.0,2.0,1.0,0.0,23153.133291046284,5687.6257615982095,264.3851339849566,214.376133549337,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3445,3612.672,811.008,0.0,0.0,737.28,663.552,3022.848,0.0,1382.4,1267.2000000000003,6566.4000000000015,0.0,7603.200000000001,1612.8000000000002,0.0,0.0,3548.0499999999997,1935.3,967.65,1692.5633529840388,2191.8288634963137,2137.6975014725144,40.13375911681241,1377.4493581361978,2337.538962840653,2351.9662973020518,804.0806931768093,2.0,6.0,4.0,0.0,0.0,1.0,1138.7548510048675,104.35638326237816,18.2802173867645,205.48139787425418,50.062506643086536,4577.723694890167,650.2408318818689,0.0,137.450065501361,287.71365573906485,0.0,0.0,1.0,1462.3042178364926,826.9488144449034,0.0,77.4144,70.0416,4.0,12.0,2.0,0.0,0.0,1.0,0.0,10777.104291689993,6358.396911128297,854.997537951118,195.0338990285462,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3446,3760.128,663.552,0.0,0.0,700.416,626.6880000000001,3096.576,0.0,1612.8000000000004,1152.0000000000002,6451.200000000002,0.0,7488.000000000001,1728.0000000000002,0.0,0.0,5160.8,967.65,322.55,1625.5111210819528,1337.7267587794236,2633.845920585018,0.0,799.4033978232891,2293.5967887694587,3100.800051229062,410.6236689610343,2.0,4.0,6.0,0.0,0.0,1.0,2847.1521291795666,35.09435290816542,35.09435290816542,124.97390978589283,123.66293917210928,4942.136304840803,272.0862091291254,0.0,558.530745625689,90.05511088425207,0.0,0.0,1.0,1439.796935982791,494.59353331413615,0.0,114.2784,33.1776,8.0,8.0,0.0,0.0,2.0,1.0,0.0,16663.723876269654,4717.848545996288,590.6775851710504,228.17697066924075,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3447,3575.808,847.8720000000001,0.0,0.0,552.96,589.8240000000001,3244.032,36.864000000000004,1612.8000000000006,921.6000000000001,6681.600000000002,0.0,7488.000000000001,1728.0000000000002,0.0,0.0,4515.7,1290.2,645.1,2130.9102840250976,1552.1677363065767,2019.4589706911681,75.36469952786754,636.4941386118501,1853.0448321316692,3195.3319067002526,1115.0278797816777,2.0,8.0,2.0,0.0,0.0,1.0,1885.5195971712956,259.6655491283224,0.0,218.36399400755755,48.71918307054753,3719.6018508657044,298.4875234333393,0.0,455.22580783823,167.48715562867167,0.0,0.0,1.0,1400.0302259012792,740.4976457157071,0.0,88.4736,58.9824,4.0,12.0,0.0,0.0,2.0,1.0,0.0,13125.240845925298,7738.987980278547,536.2357530989068,276.68285739058945,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3448,3502.08,921.6,0.0,0.0,774.144,663.5520000000001,2985.984,0.0,1267.2000000000003,1497.6000000000004,6451.200000000002,0.0,8179.200000000001,921.6000000000001,115.20000000000002,0.0,6451.0,0.0,0.0,1763.3679072512393,1843.0143198607116,1400.288134384981,253.7297194265687,846.1949330131226,1728.7294216107814,2961.2251668860195,604.4601795847965,2.0,6.0,4.0,0.0,0.0,1.0,2767.7401403299186,0.0,0.0,351.87130634785774,0.0,5040.010082800282,0.0,0.0,518.207948523071,0.0,0.0,1.0,0.0,1788.808138002044,0.0,0.0,147.456,0.0,12.0,4.0,0.0,2.0,0.0,1.0,0.0,25482.927004189623,406.4340509665772,0.0,266.9253369210342,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3449,3723.264,516.096,147.45600000000002,36.864000000000004,811.008,774.144,2506.752,331.776,1612.8000000000002,2073.6000000000004,4838.4000000000015,691.2000000000002,7488.000000000002,1382.4,345.6,0.0,322.55,645.1,5483.349999999999,1554.120656137986,1965.9564689840054,893.3070572375894,384.994024766368,589.7131220634251,2469.660811374858,2547.4346763733142,563.9596475935031,0.0,10.0,2.0,0.0,0.0,1.0,645.7005492218893,689.3768239702315,195.65517153556578,71.6955404528149,313.8229343005724,1549.6053225098813,2062.516395234283,390.7309061394818,268.44442610928536,173.2380147085569,172.76937372587773,0.0,1.0,135.36038132606544,1271.6288659017812,1331.4526686931902,20.275199999999998,127.1808,0.0,16.0,2.0,0.0,0.0,1.0,0.0,3601.9956123194133,13131.329098738319,7739.81837805379,266.99302233952915,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3450,3465.2160000000003,958.464,0.0,0.0,811.008,442.368,3170.304,0.0,1382.4,1267.2000000000003,6566.4000000000015,0.0,7603.200000000002,1612.8000000000002,0.0,0.0,4838.25,967.65,645.1,1899.45164046282,1902.114047256706,1908.5784410941471,65.21228158652217,830.9900022481982,2119.0714071221146,2877.4867959995327,473.60527459112467,2.0,8.0,2.0,0.0,0.0,1.0,2176.6790829669535,82.32819604176836,0.0,261.5175309005148,0.0,3346.600566242713,308.7420495844082,0.0,324.6545884037694,96.11584423733008,0.0,0.0,1.0,1008.990818521652,887.317057539667,174.40441440458636,110.592,36.864000000000004,4.0,12.0,2.0,0.0,0.0,1.0,0.0,18233.487369711518,3972.7401326754843,647.099660068837,339.40671259176713,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3451,3612.672,811.008,0.0,0.0,626.688,737.2800000000001,3059.712,0.0,1728.0000000000005,921.6000000000003,6566.4000000000015,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,5160.8,645.1,645.1,2066.426711328662,1879.1663625831195,2970.725210883028,113.19057963504115,368.65894976938813,2080.3845858950517,2081.8761515109486,431.60209508863767,0.0,6.0,6.0,0.0,0.0,1.0,1762.5227887826618,151.22892159357903,0.0,223.6550206115307,73.46910454201242,4247.916339427527,313.2250909553693,0.0,514.652787912019,0.0,0.0,0.0,1.0,1285.716586388353,353.0961114998412,0.0,114.2784,33.1776,12.0,4.0,2.0,0.0,0.0,1.0,0.0,16381.537423346033,4583.942441795869,995.6891950402542,204.87723819861262,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3452,3649.536,221.18400000000003,405.504,147.45600000000002,700.416,884.7360000000001,2322.4320000000002,516.096,1843.2000000000005,1612.8000000000004,4608.000000000001,1152.0000000000002,7718.4000000000015,576.0000000000001,806.4000000000001,115.20000000000002,0.0,0.0,6451.0,2183.600118934076,1632.2407063601374,714.1246679515456,550.853267781471,1057.3161483728677,1774.6479526728563,1653.3660230108185,496.07768741099255,0.0,8.0,4.0,0.0,0.0,1.0,290.9430419289586,1133.9738205509007,552.3367130204541,0.0,377.5343548794385,865.0294646657558,2232.8683891337323,1718.3720002481161,0.0,464.60593337640057,230.13305683411298,0.0,1.0,0.0,332.63527219818667,1994.6236433514123,1.8432,145.6128,4.0,12.0,2.0,0.0,0.0,1.0,0.0,129.27641598183953,3141.4086301316747,10340.926676230947,355.6393583534972,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3453,3723.264,700.416,0.0,0.0,811.008,663.552,2949.12,0.0,1382.4000000000003,1612.8000000000004,6220.800000000001,0.0,7718.400000000001,1497.6000000000001,0.0,0.0,3548.0499999999997,1290.2,1612.75,1319.899864428721,1560.0145932498913,2643.386459363716,127.82183015141086,919.243753135507,1577.8228743690706,2759.2711413235884,560.4637236749194,2.0,8.0,0.0,2.0,0.0,1.0,1875.191188691547,247.58806263851076,25.154743698465815,133.34655482305055,131.55513770047938,2105.0067704579856,202.74814681025595,0.0,153.0610796211768,478.4150399883746,0.0,0.0,1.0,2259.725264307466,364.50234117761636,93.67491797068381,90.3168,57.139199999999995,0.0,16.0,2.0,0.0,0.0,1.0,0.0,7350.571056927206,7973.868493224019,1086.5430946821514,269.0261902119917,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3454,3575.808,626.688,221.184,0.0,774.144,700.4159999999999,2654.208,294.91200000000003,1267.2000000000003,1612.8000000000004,5875.200000000002,460.8000000000001,7603.200000000002,1152.0,460.80000000000007,0.0,645.1,1290.2,4515.7,2812.8675092153317,2482.049364161986,784.3082772813743,467.6429436059107,1103.2769559335004,2016.4286622348006,2543.5395436146437,558.4449235644739,0.0,10.0,0.0,2.0,0.0,1.0,876.5271113207674,834.3416364199865,75.06808398329173,0.0,289.78839801442086,2663.880908124839,2517.0750070191184,78.01481979883201,443.81835884245754,149.37649445624743,0.0,0.0,1.0,0.0,1091.230779251081,940.0245888244883,25.8048,121.6512,4.0,12.0,2.0,0.0,0.0,1.0,0.0,3438.9783499459227,11199.483791562918,9798.289424384371,256.62273792402385,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3455,3686.4,737.28,0.0,0.0,811.008,552.96,3059.712,0.0,1382.4000000000003,1612.8000000000004,6220.800000000001,0.0,7027.200000000001,2188.8,0.0,0.0,4193.15,967.65,1290.2,1898.963098938765,2795.9562344690403,2765.8743658834865,319.86414906679084,215.51729427920077,1964.025264086293,3320.65519059051,813.1583488897431,0.0,10.0,2.0,0.0,0.0,1.0,1659.33003898687,81.86753214137933,0.0,75.40326702365171,253.32895132657126,3937.387460477361,149.197810292462,0.0,120.50871271182642,159.7554826512247,274.15236130018343,0.0,1.0,299.4010381839609,1253.136793962877,0.0,75.5712,71.8848,4.0,12.0,2.0,0.0,0.0,1.0,0.0,11355.115541201558,6986.108236500001,897.7835110676715,149.40456750351768,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
3456,3575.808,737.28,110.592,0.0,737.28,737.28,2949.12,0.0,1612.8000000000004,1267.2000000000003,6220.800000000002,115.20000000000003,7257.600000000001,1958.4,0.0,0.0,1612.75,1290.2,3548.0499999999997,1693.1542259398434,2275.531450513058,1277.738217908183,104.09620645035068,422.5421900500445,2200.546970436718,2876.4071508879124,710.1764212741273,2.0,8.0,2.0,0.0,0.0,1.0,1066.809803416972,460.9003239613808,0.0,159.11025322810113,97.29620918676338,1947.6605583029354,837.3030018521924,0.0,207.38852839808314,287.12535047066365,160.18132569109642,0.0,1.0,493.1266377178904,468.4216378290827,737.8106942144022,42.3936,105.0624,8.0,8.0,2.0,0.0,0.0,1.0,0.0,7576.425304747585,10687.41693498552,2755.2478046265524,314.9753406185351,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
3457,3502.08,921.6,0.0,0.0,663.552,700.4159999999999,3059.7120000000004,0.0,1036.8000000000002,1958.4000000000005,6220.800000000001,0.0,7718.4000000000015,1497.6000000000001,0.0,0.0,5160.8,1290.2,0.0,1713.0892030749935,2817.2235720538138,1741.334836135217,49.849343629367844,910.7541237328114,1062.7081570344437,2987.2371387217527,981.3997949740232,2.0,10.0,0.0,0.0,0.0,1.0,1292.7374667365343,174.78005218161576,0.0,65.21161989318385,386.26722329920125,3568.5190006026496,323.6408450959781,128.97781507536922,640.9159460857859,0.0,0.0,0.0,1.0,1720.4466490548273,446.3583593244541,0.0,92.16,55.296,8.0,8.0,2.0,0.0,0.0,1.0,0.0,10634.686490735572,5985.305621206318,426.2721283448814,224.3354480919305,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0
3458,3575.808,811.008,36.864000000000004,0.0,811.008,442.36800000000005,3170.304,0.0,1497.6000000000004,1382.4000000000003,6105.600000000002,230.40000000000006,7833.600000000001,1382.4,0.0,0.0,967.65,967.65,4515.7,1577.4742058875938,1762.1250062030963,1236.322504296102,302.50228218111425,591.5220264575997,2278.2336621172462,2333.0988497048597,690.9412560990256,2.0,8.0,2.0,0.0,0.0,1.0,1440.0326278088992,501.81482992159,50.45200023021976,280.78579665412724,252.49741729338086,1755.0959321383712,992.831323522973,155.06412617458233,403.7674324400738,415.728036244326,0.0,0.0,1.0,669.0038491694902,835.2846044240847,647.0504350186774,35.020799999999994,112.4352,0.0,16.0,0.0,2.0,0.0,1.0,0.0,7868.580842113359,16038.697132619485,8254.182632285585,268.7704415536993,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
3459,3796.992,626.6880000000001,0.0,0.0,663.552,589.8240000000001,3170.304,0.0,1382.4000000000003,1497.6000000000004,6336.000000000002,0.0,8064.000000000001,1152.0000000000002,0.0,0.0,5805.9,645.1,0.0,2717.0602619283877,1586.3059680484002,2956.5334581166667,0.0,503.37821506913656,1533.9647387242974,2173.001995789491,1014.0123983735834,2.0,8.0,2.0,0.0,0.0,1.0,1658.0376160910714,0.0,0.0,280.3006231264442,0.0,4465.940924868848,0.0,0.0,310.5048869685316,211.96025783246665,0.0,0.0,1.0,1602.8503110985407,325.47686499322276,0.0,136.39679999999998,11.0592,8.0,8.0,2.0,0.0,0.0,1.0,0.0,17523.829391475512,1069.9134577357684,0.0,184.05050866138805,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0
