cmp-ds,B.10.71.002-0,B.10.71.002-1,B.10.71.002-2,B.10.71.002-3,B.10.71.012-0,B.10.71.012-1,B.10.71.012-2,B.10.71.012-3,B.20.11.102-0,B.20.11.102-1,B.20.11.102-2,B.20.11.102-3,B.20.11.121-0,B.20.11.121-1,B.20.11.121-2,B.20.11.121-3,B.30.11.012-0,B.30.11.012-1,B.30.11.012-2,C.10.11.001a-0,C.10.11.001a-1,C.10.11.001a-2,C.10.11.001a-3,C.10.11.011a-0,C.10.11.011a-1,C.10.11.011a-2,C.10.11.011a-3,C.20.11.001b-0,C.20.11.001b-1,C.20.11.001b-2,C.20.11.001b-3,D.10.14.021-0,D.10.14.021-1,D.20.21.013a-0,D.20.21.013a-1,D.20.21.013a-2,D.20.21.013b-0,D.20.21.013b-1,D.20.21.023a-0,D.20.21.023a-1,D.20.21.023a-2,D.20.21.023b-0,D.20.21.023b-1,D.20.21.023b-2,D.30.31.013b-0,D.30.31.013b-1,D.30.41.011c-0,D.30.41.011c-1,D.30.41.011c-2,D.30.41.032c-0,D.30.41.032c-1,D.30.41.102b-0,D.30.41.102b-1,D.30.52.013b-0,D.30.52.013b-1,D.30.52.013b-2,D.30.67.012b-0,D.40.11.023a-0,D.40.11.023a-1,D.40.11.023a-2,D.40.11.074a-0,D.40.11.074a-1,D.40.11.074a-2,D.50.11.011a-0,D.50.11.011a-1,D.50.12.023b-0,D.50.12.023b-1,collapse-0,excessiveRID-0,excessiveRID-1,irreparable-0,irreparable-1
1815,4423.68,0.0,0.0,0.0,1843.2,1400.832,1179.6480000000001,0.0,3571.2000000000007,3456.0000000000005,2188.8000000000006,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,0.0,645.1,3816.3560207185774,1272.8277084913493,75.75171129664896,0.0,2025.0188628391102,2458.7623401739384,698.3395190563984,176.72292788511805,10.0,2.0,0.0,0.0,1.0,0.0,2201.5653194009387,26.390367695576703,0.0,117.40193763675123,46.30030661973044,5769.817476545759,60.20321314929213,0.0,557.6060290774271,0.0,0.0,0.0,1.0,1618.3251659885805,222.74179986180584,0.0,141.9264,5.5296,16.0,0.0,2.0,0.0,0.0,1.0,21614.109133867827,2308.7119136981805,0.0,254.21718904647878,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1816,4386.816000000001,36.864000000000004,0.0,0.0,2101.248,811.008,1511.4240000000002,0.0,4492.800000000001,1728.0000000000005,2995.2000000000007,0.0,8870.400000000001,345.6,0.0,0.0,3548.0499999999997,967.65,1935.3,2590.2858712537977,1118.3932290024818,328.84824083926304,0.0,2815.872702677793,2091.841055787138,992.4480153454236,326.4905626292899,8.0,2.0,2.0,0.0,0.0,1.0,2859.3304106089795,298.0640780348297,0.0,167.0038630628817,182.15492656982212,4109.996534792342,666.040754162786,0.0,401.7975639457882,0.0,443.02319286757967,0.0,1.0,1688.1227300649803,349.3010833149193,253.33904068043103,88.4736,58.9824,8.0,8.0,2.0,0.0,0.0,1.0,14007.445124042486,6459.10627695329,1774.2758228948758,153.15593108686647,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1817,4423.68,0.0,0.0,0.0,1880.064,1695.744,847.8720000000001,0.0,3686.400000000001,4838.400000000001,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,4838.25,1290.2,322.55,4343.768929494112,868.3440202257658,0.0,0.0,1712.099958547516,2883.586540400735,287.1116990933639,57.91087908504617,10.0,2.0,0.0,0.0,0.0,1.0,2942.6840077659763,111.46957019317288,0.0,274.5896619328382,0.0,4330.276983617822,0.0,0.0,345.4451679909961,0.0,163.21755690927074,0.0,1.0,2231.6597370176423,0.0,0.0,125.3376,22.1184,8.0,8.0,2.0,0.0,0.0,1.0,18763.326616144754,1764.073681916689,0.0,181.5156896968845,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1818,4128.768,294.91200000000003,0.0,0.0,921.6,958.464,2543.616,0.0,1958.4000000000005,2649.600000000001,4608.000000000001,0.0,8640.000000000002,576.0000000000001,0.0,0.0,5160.8,322.55,967.65,2034.0724285736248,2356.795615970712,1500.1328588687516,0.0,859.6425903779464,2125.979285282053,1374.2582995971204,143.35160875286758,2.0,8.0,0.0,2.0,0.0,1.0,1812.815987314824,131.5142983794265,24.730219680266966,183.39223366540267,68.80375028056662,3807.7543382759936,274.8826334554712,0.0,838.4622939756193,0.0,0.0,0.0,1.0,2440.9727922654033,203.16949234892164,0.0,112.4352,35.020799999999994,8.0,8.0,0.0,2.0,0.0,1.0,12803.537462687975,3116.5000699858115,467.9017237497036,276.4702967442008,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1819,4276.224,147.45600000000002,0.0,0.0,1806.336,1290.24,1327.104,0.0,3225.600000000001,2995.2000000000007,2995.2000000000007,0.0,8870.400000000001,345.6,0.0,0.0,6451.0,0.0,0.0,4468.1169789406895,808.549435514602,508.57226122308873,0.0,2440.7583993940743,3186.961666484898,1140.2107522975807,325.40090400223147,8.0,4.0,0.0,0.0,0.0,1.0,2425.1283488990307,0.0,0.0,274.436547989714,0.0,3160.3807434040073,0.0,0.0,547.0280068358718,0.0,0.0,1.0,0.0,2062.3219109041825,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,26626.2896689153,0.0,0.0,202.35361431196202,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1820,4423.68,0.0,0.0,0.0,2101.248,1695.744,626.688,0.0,4838.4000000000015,3225.600000000001,1152.0000000000002,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5817.05941278188,679.0048837810712,0.0,0.0,2247.796701992506,3439.8481517084874,72.89221293222168,0.0,6.0,6.0,0.0,0.0,0.0,1.0,1862.9979146828948,0.0,0.0,244.7614906539987,0.0,4659.611270918161,0.0,0.0,539.9140182641285,0.0,0.0,1.0,0.0,1884.4772937536397,0.0,0.0,147.456,0.0,16.0,0.0,2.0,0.0,0.0,1.0,25723.99509880018,0.0,0.0,170.58776461608508,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1821,4386.816000000001,36.864000000000004,0.0,0.0,1916.928,1105.92,1400.832,0.0,4032.000000000001,2649.6000000000004,2534.4000000000005,0.0,9100.800000000001,115.20000000000002,0.0,0.0,6128.450000000001,0.0,322.55,3659.8601346757596,1633.3650816100485,199.46251633253556,0.0,1703.5768836475327,2498.0821490987187,564.2959797835817,175.84006705572568,8.0,4.0,0.0,0.0,0.0,1.0,1941.749443420932,25.881643123810544,0.0,161.07284701810156,56.465302098335144,3092.5910207733737,35.925618622816174,35.925618622816174,558.8386859835742,0.0,0.0,0.0,1.0,2308.306565787152,0.0,0.0,127.18079999999999,20.275199999999998,12.0,4.0,2.0,0.0,0.0,1.0,24074.336875814297,2237.4964511611806,771.2807170544261,318.05920780454835,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1822,4349.952,73.72800000000001,0.0,0.0,1511.424,1290.24,1622.016,0.0,3340.800000000001,2419.2000000000007,3456.000000000001,0.0,9100.800000000001,115.20000000000002,0.0,0.0,4515.7,1612.75,322.55,4172.389314028713,1395.9761562401852,133.64427359754427,0.0,4031.3272380586254,3373.7298186736875,1259.4368755151977,105.93306459092295,6.0,4.0,2.0,0.0,0.0,1.0,1825.6560344100728,90.61709136127085,0.0,235.86209086239234,68.85155684130217,3403.553045451444,208.76584655672022,0.0,573.5490325258236,0.0,0.0,0.0,1.0,1165.8133050427352,1086.2144524776895,0.0,114.2784,33.1776,4.0,12.0,2.0,0.0,0.0,1.0,16606.408066902623,2180.7855172311884,181.37668732869773,210.14596003998216,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1823,4423.68,0.0,0.0,0.0,1622.016,1916.928,884.7360000000001,0.0,3686.400000000001,4262.4000000000015,1267.2000000000003,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,645.1,0.0,3881.6591557077554,1355.2017128962061,57.077451929511,0.0,1643.55854952131,3385.456243231031,510.51006726216946,0.0,6.0,6.0,0.0,0.0,1.0,0.0,2568.048595384094,0.0,0.0,322.13808015503747,0.0,3368.238875562217,0.0,0.0,735.6449831715901,0.0,0.0,0.0,1.0,2438.9073294214504,0.0,0.0,145.6128,1.8432,8.0,8.0,2.0,0.0,0.0,1.0,22571.349431205508,934.055443413579,0.0,194.6977151896694,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1824,4423.68,0.0,0.0,0.0,1622.016,1916.928,884.7360000000001,0.0,2995.200000000001,4147.200000000001,2073.6000000000004,0.0,9100.800000000001,115.20000000000002,0.0,0.0,3548.0499999999997,1935.3,967.65,4333.728374349895,2337.3283833947644,0.0,0.0,1443.75734351924,3313.1594112382304,214.63836668673156,53.65959167168289,12.0,0.0,0.0,0.0,0.0,1.0,2149.3537614660863,213.8437270954745,0.0,54.87992907181018,189.36055987485088,3211.742660169303,353.1430818106036,0.0,252.37151025282304,247.79410550887778,91.28750829663305,0.0,1.0,465.08821941783435,1206.5885829666865,0.0,108.74879999999999,38.7072,4.0,12.0,2.0,0.0,0.0,1.0,12043.03473726221,4807.278425474041,1121.7579622604912,217.48506393262363,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1825,4423.68,0.0,0.0,0.0,1622.016,1880.064,921.6,0.0,3916.800000000001,3340.8000000000006,1958.4000000000005,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,4106.90888693741,1186.0651168369836,0.0,0.0,3686.955005764141,4790.898291541003,273.33360713968045,227.24754984444206,10.0,2.0,0.0,0.0,0.0,1.0,3075.1724457303935,0.0,0.0,249.3805006597682,0.0,4361.654355219987,109.40618831265975,0.0,428.246329838579,80.29130960275658,0.0,1.0,0.0,1487.2127406751456,575.4606716012506,0.0,143.7696,3.6864,16.0,0.0,2.0,0.0,0.0,1.0,23846.757532959884,431.0848453564853,0.0,293.31387921405656,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1826,4128.768,294.91200000000003,0.0,0.0,1585.152,1142.784,1695.7440000000001,0.0,3571.200000000001,1958.4000000000005,3686.400000000001,0.0,8064.000000000002,1152.0,0.0,0.0,6451.0,0.0,0.0,3150.1651892989485,1075.028762138097,520.2740329764263,0.0,1644.2313049313655,1453.7673199501526,811.7705506948796,214.4127115965935,8.0,2.0,2.0,0.0,0.0,1.0,2295.522932561004,0.0,0.0,217.90971017259167,0.0,6181.6764547778475,0.0,0.0,553.6753581118262,0.0,0.0,1.0,0.0,1961.3765166611947,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,18366.005451621248,0.0,0.0,201.75605418222585,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1827,4423.68,0.0,0.0,0.0,2469.888,1843.2,110.592,0.0,5760.000000000001,3110.4000000000005,345.60000000000014,0.0,9216.000000000002,0.0,0.0,0.0,5483.349999999999,967.65,0.0,5162.066957293786,881.5638103508306,0.0,0.0,3115.344034610951,2577.0018816064903,79.1126477502945,79.1126477502945,12.0,0.0,0.0,0.0,0.0,1.0,2145.4248389789127,0.0,0.0,309.52488301460966,0.0,3085.326587985143,44.48568183855996,0.0,741.0590962899373,0.0,0.0,0.0,1.0,1803.7032066517058,0.0,0.0,119.80799999999999,27.648,16.0,0.0,2.0,0.0,0.0,1.0,21738.82953985893,704.3061568287517,0.0,182.3269209153557,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1828,4239.360000000001,184.32,0.0,0.0,1032.192,737.2800000000001,2654.208,0.0,1958.4000000000005,2073.6000000000004,5184.000000000001,0.0,8524.800000000001,691.2,0.0,0.0,3548.0499999999997,2257.85,645.1,3341.419599677916,2952.1939151566257,1286.6546055481122,0.0,1064.1148894294938,2457.082798592563,1891.0781277886792,304.4094838674164,2.0,8.0,2.0,0.0,1.0,0.0,2193.8227295123297,93.57242722978482,0.0,63.81811962362472,289.31613260844335,4418.7745602048935,169.99571369339498,0.0,604.350301722525,0.0,0.0,0.0,1.0,1679.9300755278116,304.94503121223875,0.0,112.43520000000001,35.0208,8.0,8.0,2.0,0.0,0.0,1.0,15926.242414577428,4873.452785887635,1019.6083910693726,274.89214074511773,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1829,2543.616,1069.056,589.824,221.184,700.4159999999999,479.23199999999997,2322.4320000000002,921.6,1497.6000000000004,806.4000000000002,5299.200000000001,1612.8000000000004,4723.200000000001,3110.4000000000005,921.6000000000001,460.80000000000007,4838.25,1612.75,0.0,1538.5344082293968,603.9990668892019,1726.9054350060696,1323.6756855490517,1076.8692824963828,1423.4977729583268,4593.497555879608,1015.1764708326773,0.0,2.0,10.0,0.0,0.0,1.0,2515.2787344546523,87.51376816242657,0.0,162.4082072280744,156.55263345127491,3657.5813538512202,43.97541175683886,0.0,242.7357966393072,146.38928584220227,165.03807322224952,0.0,1.0,1640.1805207419618,0.0,0.0,117.9648,29.4912,8.0,8.0,0.0,2.0,0.0,1.0,12942.889912637344,3516.0755465034326,163.57946876233936,240.95705775146584,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1830,4423.68,0.0,0.0,0.0,2174.976,1142.784,1105.92,0.0,3571.2000000000007,2649.6000000000004,2995.2000000000007,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5118.159940702939,1740.3553693903953,0.0,0.0,2756.3509750518365,3327.169738818622,1083.1215878312319,322.1554567922658,4.0,8.0,0.0,0.0,0.0,1.0,2703.3431978308736,0.0,0.0,378.68707449566455,0.0,3798.2518652410236,0.0,0.0,479.48913382979845,0.0,0.0,0.0,1.0,1804.7071078324243,0.0,0.0,141.9264,5.5296,12.0,4.0,2.0,0.0,0.0,1.0,21197.180264531027,1168.4001842288035,0.0,266.73302289648785,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1831,4055.04,368.64,0.0,0.0,1105.92,958.464,2359.2960000000003,0.0,2419.2000000000007,2073.6000000000004,4723.200000000001,0.0,8179.200000000002,1036.8000000000002,0.0,0.0,3548.0499999999997,1612.75,1290.2,3082.3115284630167,2232.6718560124514,975.803127750657,0.0,727.7187565540112,2288.000855806992,1440.3759014719437,391.1689744061746,6.0,6.0,0.0,0.0,0.0,1.0,1863.8287063838332,170.48866657808156,0.0,218.03168279046042,0.0,4132.147874353621,142.74855235795457,0.0,383.9817846193509,0.0,304.6006295653937,0.0,1.0,2091.2402350908214,178.25482252182363,0.0,103.2192,44.2368,8.0,8.0,2.0,0.0,0.0,1.0,18564.315903363185,2538.4226571732443,261.30517502701025,157.05995344961028,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1832,4055.04,368.64000000000004,0.0,0.0,774.144,995.328,2654.208,0.0,1728.0000000000005,1612.8000000000004,5875.200000000002,0.0,8179.200000000001,1036.8000000000002,0.0,0.0,5805.9,645.1,0.0,2611.149800954912,2923.348559115527,981.6616241619242,51.756712186917106,532.2687516134451,1987.3328716400981,1925.6077407837486,615.230575243077,0.0,10.0,2.0,0.0,0.0,1.0,2143.5839015312986,29.362650318133184,0.0,330.6596101515825,0.0,4249.412730460023,0.0,0.0,514.8932955952475,0.0,0.0,0.0,1.0,1775.9759065459111,73.48167781998042,0.0,138.24,9.216,12.0,4.0,2.0,0.0,0.0,1.0,21119.988226374837,2694.826643079276,298.0014432063908,280.1483132190603,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1833,4276.224,147.45600000000002,0.0,0.0,1105.92,1105.92,2211.84,0.0,2534.400000000001,2419.2000000000007,4262.4000000000015,0.0,8870.400000000001,345.6,0.0,0.0,2902.95,645.1,2902.95,3455.65149191872,2053.5679371021783,243.7505068416532,0.0,1543.6595286544098,3710.342589918393,1335.859844423249,555.9025322496673,2.0,8.0,2.0,0.0,0.0,1.0,1888.069085818259,231.22496114847155,0.0,283.8450925843839,62.4230284150119,3116.1625957579236,654.9970618896484,160.53289954331436,327.7266574600546,144.30708685781104,0.0,0.0,1.0,620.9630013952999,617.0825192962243,982.815366427759,75.5712,71.8848,4.0,12.0,2.0,0.0,0.0,1.0,13178.195242662492,8947.27953500356,1651.7257374699984,275.21870052254167,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1834,2875.392,995.3280000000001,442.368,110.592,884.7360000000001,479.23199999999997,2506.7520000000004,552.96,1958.4000000000003,691.2000000000002,5414.4000000000015,1152.0000000000002,6336.000000000001,1958.4,806.4000000000001,115.20000000000002,3225.5,1935.3,1290.2,1899.8769878697744,1137.2792027397304,1796.9385427885072,1309.9260423203823,982.2941055607138,914.7396280239197,2668.5551968444274,862.1286359590466,2.0,6.0,4.0,0.0,0.0,1.0,1651.0133509449784,295.9828181314643,39.667641184144394,114.52337965748117,228.63731584908356,3326.429605528711,449.00128804406097,0.0,0.0,335.7488841373455,234.81164917817142,0.0,1.0,1635.1058083375613,529.7583027640717,0.0,75.5712,71.8848,12.0,4.0,2.0,0.0,0.0,1.0,11470.545549225551,7846.32190906309,1000.0308270028099,187.58625890519957,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1835,4313.088,110.592,0.0,0.0,1105.92,1032.192,2285.568,0.0,2304.000000000001,1728.0000000000002,5184.000000000001,0.0,8755.2,460.80000000000007,0.0,0.0,2902.95,1612.75,1935.3,2445.2901829416223,2182.916439128092,600.2744012110976,0.0,875.715761340193,2383.3338208856912,1124.5683232050171,382.30723106262946,0.0,12.0,0.0,0.0,0.0,1.0,1606.3427646470705,31.904527145428112,0.0,162.08036498852724,37.95108605012358,3596.7240829587486,144.20554482833617,0.0,693.2507352062157,0.0,0.0,0.0,1.0,1435.3852270826665,516.571327265072,0.0,116.1216,31.334400000000002,8.0,8.0,2.0,0.0,0.0,1.0,14430.127572189569,2849.6661633336735,215.83246317148974,440.4481694003177,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1836,4386.816000000001,36.864000000000004,0.0,0.0,1916.928,1732.6080000000002,774.144,0.0,3686.4000000000005,4032.000000000001,1497.6000000000004,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5916.200103380785,1071.853185278573,111.83305366520415,0.0,1486.7592102679664,3322.140507438687,335.03482389858755,200.4935441831807,10.0,2.0,0.0,0.0,0.0,1.0,1766.1277538127952,0.0,0.0,325.60367060452813,0.0,4754.238466334598,0.0,0.0,477.44376587960807,0.0,0.0,1.0,0.0,1465.1567888426464,0.0,0.0,147.456,0.0,12.0,4.0,2.0,0.0,0.0,1.0,19619.379986274864,250.5967747641643,0.0,252.45674701620302,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1837,4386.816000000001,36.864000000000004,0.0,0.0,1806.3360000000002,1179.6480000000001,1437.696,0.0,3686.400000000001,2419.2000000000007,3110.400000000001,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,2232.6193500070162,1986.8083758190933,195.5724966005883,0.0,2292.124790947356,2746.4549164289874,1121.1006029875036,486.0290832109636,6.0,6.0,0.0,0.0,0.0,1.0,2070.210986962509,0.0,0.0,366.2574487173183,0.0,5142.03349068702,0.0,0.0,655.7755501543971,0.0,0.0,1.0,0.0,2141.059865180844,0.0,0.0,147.456,0.0,12.0,4.0,0.0,0.0,2.0,1.0,20815.29411199844,0.0,0.0,242.07934245394895,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1838,4386.816000000001,36.864000000000004,0.0,0.0,1327.1040000000003,1069.056,2027.52,0.0,2534.4000000000005,2304.0000000000005,4377.600000000001,0.0,8524.800000000001,691.2,0.0,0.0,6451.0,0.0,0.0,2953.7244391888416,2183.7670822649284,445.8358404183397,0.0,1687.132147088454,2083.4347622533933,886.9592394131992,234.0041305767407,4.0,8.0,0.0,0.0,0.0,1.0,1937.193200827199,19.298919267935815,0.0,303.47819589009305,0.0,3786.477076812129,0.0,0.0,508.8501177501225,0.0,0.0,1.0,0.0,1755.5006329123325,0.0,0.0,141.9264,5.5296,8.0,8.0,2.0,0.0,0.0,1.0,26708.213093746104,2088.997858956738,0.0,249.47147165588825,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1839,4423.68,0.0,0.0,0.0,1953.7920000000001,2174.976,294.91200000000003,0.0,4262.4000000000015,4032.000000000001,921.6000000000003,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,5840.673114499848,813.8962102752182,87.01761829046448,0.0,2204.8372124162424,4910.7405011249275,566.4270218015175,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1853.2055618529103,0.0,0.0,325.40266375093404,0.0,3620.9344456546846,0.0,0.0,663.9844807872829,0.0,0.0,0.0,1.0,1670.6837969551839,0.0,0.0,141.9264,5.5296,4.0,12.0,2.0,0.0,0.0,1.0,27466.994380977005,644.3282615802718,0.0,226.65226450239228,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1840,4423.68,0.0,0.0,0.0,2838.5280000000002,1511.424,73.72800000000001,0.0,6105.600000000001,2419.2000000000007,691.2000000000002,0.0,9216.000000000002,0.0,0.0,0.0,5805.9,645.1,0.0,5272.935447069119,503.7682674539682,0.0,0.0,3109.63521853994,1866.8439615189768,240.51814915049536,0.0,10.0,2.0,0.0,0.0,1.0,0.0,1826.971862789236,59.20793802884401,0.0,255.94137187672138,158.8493277412426,4123.517785800871,83.1069560818242,0.0,500.8066426137998,152.13704177736312,0.0,0.0,1.0,1613.338784579799,439.05855111329504,0.0,119.80799999999999,27.647999999999996,8.0,8.0,2.0,0.0,0.0,1.0,18978.299648253025,3261.184634733943,892.9352724439053,212.29343618055404,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1841,4313.088,110.592,0.0,0.0,1363.968,1105.92,1953.7920000000001,0.0,2304.000000000001,2419.2000000000007,4492.800000000001,0.0,8870.400000000001,345.6,0.0,0.0,6451.0,0.0,0.0,3271.2524800141105,1914.6577870895785,275.12533360779975,0.0,1145.4940098731784,3000.5996550750015,1014.3129814981929,126.12835201128193,8.0,4.0,0.0,0.0,1.0,0.0,2761.167265561884,45.69586106134708,0.0,253.70801663764638,55.18185225994248,4694.021254586307,0.0,0.0,414.14997523174935,107.73840733206907,0.0,0.0,1.0,1673.4280731685892,0.0,0.0,138.24,9.216,12.0,4.0,2.0,0.0,0.0,1.0,21942.945818954984,1217.9735411397376,0.0,210.22293492586158,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1842,4423.68,0.0,0.0,0.0,2801.664,1511.424,110.59200000000001,0.0,5068.800000000001,3916.800000000001,230.40000000000006,0.0,9216.000000000002,0.0,0.0,0.0,6451.0,0.0,0.0,6762.730462256565,399.5321338530846,0.0,0.0,4321.9416122406,3687.3849567854136,701.8239618771753,0.0,10.0,2.0,0.0,0.0,0.0,1.0,1999.349721109055,24.642657026831984,0.0,313.96422439526367,0.0,4806.4273025402945,0.0,0.0,530.486513701391,0.0,0.0,0.0,1.0,1170.9595021194266,133.40973244795546,0.0,143.7696,3.6864,8.0,8.0,2.0,0.0,0.0,1.0,14613.759696662568,1916.6887731496945,0.0,269.0030310469925,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1843,4091.9040000000005,331.77600000000007,0.0,0.0,1585.152,1585.152,1253.3760000000002,0.0,3110.4000000000005,3110.4000000000005,2995.2000000000007,0.0,8409.600000000002,806.4000000000001,0.0,0.0,5160.8,967.65,322.55,2952.1855544780483,1036.1492185082861,1160.647245484091,0.0,1379.7348596913428,2571.7513583266928,1670.2503491314317,162.06112498855757,4.0,6.0,2.0,0.0,0.0,1.0,3187.9546338562636,28.967282505114923,0.0,113.84746050423462,187.885456651833,4886.584457302274,316.7758748608415,0.0,525.7137660929802,85.18296800002068,0.0,0.0,1.0,1456.68881024872,200.2032413092673,327.5585088512253,119.80799999999999,27.648,8.0,8.0,2.0,0.0,0.0,1.0,13258.20522604335,3029.7091048018874,332.5278946505812,320.6516759272915,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1844,3796.992,626.688,0.0,0.0,700.416,1142.784,2543.616,36.864000000000004,1958.4000000000005,1497.6000000000004,5644.800000000001,115.20000000000003,8179.200000000001,1036.8000000000002,0.0,0.0,5483.349999999999,645.1,322.55,2455.5723483691627,2572.278460079828,1750.1312492827142,92.05144118499324,700.8128176402809,2912.762209353489,1606.4423211400263,416.0407259714593,4.0,6.0,2.0,0.0,0.0,1.0,1743.785262654062,50.77236163924319,0.0,206.23462077194773,72.58231490229258,4115.657296228977,87.9730834688683,0.0,234.24905494596362,287.2946486734665,0.0,0.0,1.0,1564.1385743515777,610.2385783316533,0.0,130.8672,16.5888,12.0,4.0,2.0,0.0,0.0,1.0,15802.050177535042,2830.2553463202626,0.0,205.5986956944776,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1845,4423.68,0.0,0.0,0.0,2949.12,1142.784,331.776,0.0,5644.800000000001,2534.4000000000005,1036.8000000000002,0.0,9216.000000000002,0.0,0.0,0.0,2902.95,1612.75,1935.3,4262.515044615691,853.3148503356387,0.0,0.0,4169.637484199289,1987.337095944446,353.5694002313114,88.39235005782785,6.0,6.0,0.0,0.0,0.0,1.0,2482.1304379668477,421.15796027311035,0.0,88.32056164542361,247.74153291680344,3214.232316825912,312.92241692361347,0.0,376.9014241556003,284.18070289833736,0.0,0.0,1.0,1114.4530663617613,403.25424219999877,390.6535900206811,92.16,55.296,4.0,12.0,2.0,0.0,0.0,1.0,10529.628457145744,5626.324183637514,769.4713398786034,193.79182673966207,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
1846,4386.816000000001,36.864000000000004,0.0,0.0,1658.88,1327.104,1437.6960000000001,0.0,2649.6000000000004,3801.6000000000013,2764.8000000000006,0.0,9216.000000000002,0.0,0.0,0.0,4193.15,1612.75,645.1,3684.862272607548,1993.6175455747994,0.0,0.0,2104.086961063498,2567.345974974028,1032.7120952074197,177.00363520832778,8.0,4.0,0.0,0.0,0.0,1.0,2190.6469807608146,86.11960643521209,0.0,242.0531965324469,149.80277037173244,3293.907206054005,174.73312861150396,0.0,527.0747107424379,0.0,0.0,0.0,1.0,1607.7759961828049,311.8776070968659,0.0,112.4352,35.0208,8.0,8.0,2.0,0.0,0.0,1.0,14703.507540818122,3871.4179654523714,588.320394334646,277.44055880766734,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
