dv-loss-dmg,COST-B.10.71.002-B.10.71.002,COST-B.10.71.012-B.10.71.012,COST-B.20.11.102-B.20.11.102,COST-B.20.11.121-B.20.11.121,COST-B.30.11.012-B.30.11.012,COST-C.10.11.001a-C.10.11.001a,COST-C.10.11.011a-C.10.11.011a,COST-C.20.11.001b-C.20.11.001b,COST-D.10.14.021-D.10.14.021,COST-D.20.21.013a-D.20.21.013a,COST-D.20.21.013b-D.20.21.013b,COST-D.20.21.023a-D.20.21.023a,COST-D.20.21.023b-D.20.21.023b,COST-D.30.31.013b-D.30.31.013b,COST-D.30.41.011c-D.30.41.011c,COST-D.30.41.032c-D.30.41.032c,COST-D.30.41.102b-D.30.41.102b,COST-D.30.52.013b-D.30.52.013b,COST-D.40.11.023a-D.40.11.023a,COST-D.40.11.074a-D.40.11.074a,COST-D.50.11.011a-D.50.11.011a,COST-D.50.12.023b-D.50.12.023b,COST-replacement-irreparable,TIME-B.10.71.002-B.10.71.002,TIME-B.10.71.012-B.10.71.012,TIME-B.20.11.102-B.20.11.102,TIME-B.20.11.121-B.20.11.121,TIME-B.30.11.012-B.30.11.012,TIME-C.10.11.001a-C.10.11.001a,TIME-C.10.11.011a-C.10.11.011a,TIME-C.20.11.001b-C.20.11.001b,TIME-D.10.14.021-D.10.14.021,TIME-D.20.21.013a-D.20.21.013a,TIME-D.20.21.013b-D.20.21.013b,TIME-D.20.21.023a-D.20.21.023a,TIME-D.20.21.023b-D.20.21.023b,TIME-D.30.31.013b-D.30.31.013b,TIME-D.30.41.011c-D.30.41.011c,TIME-D.30.41.032c-D.30.41.032c,TIME-D.30.41.102b-D.30.41.102b,TIME-D.30.52.013b-D.30.52.013b,TIME-D.40.11.023a-D.40.11.023a,TIME-D.40.11.074a-D.40.11.074a,TIME-D.50.11.011a-D.50.11.011a,TIME-D.50.12.023b-D.50.12.023b,TIME-replacement-irreparable
25,0.0,70744.86754602345,95732.57633396288,0.0,86521.40489573566,27606.515884125187,97533.2299430407,23744.32573662589,5512.641500017922,28.76664878626574,27.330302529216706,396.3759241322515,321.73136441015055,53135.827412450315,58.979316667451414,13233.132454397452,28897.13990322187,0.0,2806.711037295131,0.0,8243.789902593919,0.0,0.0,0.0,52.64371879253073,73.66295373188083,0.0,113.87224157400186,21.39098717637866,82.14563509412724,9.579144107448933,4.73426479863244,0.03774248212942683,0.043254651861131005,0.8068764622143227,0.1978302107693414,10.589036744291057,0.08603025652844795,13.699985135822027,43.27856439723692,0.0,1.697439120051393,0.0,1.463857340855786,0.0,0.0
26,2743.2726208802283,70904.49827501089,82353.13023719811,6667.55985706656,19112.639348719968,42659.08396998173,130618.17223244849,11187.594077999682,3550.557385023344,19.943295177988304,16.190738156319355,0.0,105.78194681118121,51624.21448083063,0.0,6917.022770835725,20100.490564818712,0.0,2740.461665542098,0.0,0.0,0.0,0.0,2.742917063175844,47.757395415054816,95.49982220751143,4.0976593439690445,19.781126951821612,30.29292298313061,102.77328202947663,6.441335347790175,5.1055847782548245,0.01838791866601677,0.018291561077909173,0.0,0.0417057366168097,12.397992712402191,0.0,8.919357028132676,25.494396012604966,0.0,1.5234034286233569,0.0,0.0,0.0,0.0
27,3216.668381849944,69102.93621652805,101964.51071097839,0.0,2753.360953328048,87810.34474140311,106850.49085626146,7169.656710228765,528.1989415317051,0.0,0.0,0.0,0.0,0.0,0.0,956.30285013059,9664.537686053218,0.0,0.0,0.0,0.0,0.0,0.0,2.949386869932906,70.10253061799199,83.66138154947403,0.0,3.8268588935970462,60.83203055444274,96.3489901953684,7.457681812123814,4.42117344253583,0.0,0.0,0.0,0.0,0.0,0.0,0.9669650850309085,9.30773777093919,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,9384.513103501034,17631.73680766389,0.0,0.0,956.5882742803154,24181.99292480401,14842.87444246339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.992177465208977,11.410118658928345,0.0,0.0,0.7953755058282713,24.062897747176095,9.717516152626327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,60782.43947343159,59647.66433190145,0.0,6367.836392831657,23116.191787105254,100695.70969267859,21676.820167571015,1956.2535434172403,0.0,0.0,0.0,33.870805481447675,0.0,94.34137173415758,2304.619734182368,19607.46662424154,0.0,190.8087408377161,0.0,6706.289798632098,0.0,0.0,0.0,74.29198012078668,61.47875634133154,0.0,8.131252011572366,12.271866746200057,82.40965343909284,10.774846579561057,6.326288122943276,0.0,0.0,0.0,0.11565602486749527,0.0,0.13163914084085615,2.761757683359126,23.05713838938779,0.0,0.8880596893207303,0.0,1.954763916589914,0.0,0.0
30,8469.887731437215,51702.78021454783,82266.71624593684,20344.766135093825,0.0,67931.9888250535,174920.15010651923,53895.05653161088,1780.3200428890666,0.0,0.0,0.0,114.328730643511,44553.83810441278,309.66549499651774,6049.872830969345,10729.6765557929,0.0,1149.8442076739675,0.0,0.0,0.0,0.0,5.659838880924426,52.09486018533983,63.104661308714,22.075511609891045,0.0,60.68840123773372,158.5063087275817,20.743600747117508,0.868802924012952,0.0,0.0,0.0,0.5623033920576705,19.278668112556396,0.4015286949226991,6.575572218669473,13.390901763945255,0.0,1.0465692942660787,0.0,0.0,0.0,0.0
31,2687.0621325092898,59450.65501080933,100084.23380434845,7868.7953534540375,101465.84746715866,35864.07026326465,112847.85398384099,20728.046633530146,8468.697803608884,271.3963147952924,24.55227251583915,1154.0027983887255,80.33408089471173,51960.30158792384,886.5417855488254,21993.319391118108,27389.44330643586,0.0,18035.509915552924,124.3057178743798,8624.31005627475,0.0,0.0,3.0405256215105645,83.03817848094296,76.38364759371416,3.087746430161091,62.48592362724431,34.559247616749246,120.13642832112579,34.38303330040939,2.0656431045711052,0.3471211484088226,0.021237616877863498,1.2796691087382954,0.08563864608230638,20.22628802738425,1.1156515694151794,36.39094630383781,35.79862229227313,0.0,8.282740234837764,0.3989356173270107,2.6398170616499437,0.0,0.0
32,659.8493235719992,49780.095912371326,55494.47347509179,7165.130400925031,0.0,21091.398558350975,63982.76601885527,18252.96914650242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1378.5637245779808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2441378300401669,28.843020216103554,50.64339853485193,6.917269690768069,0.0,10.564591791519788,32.44340789222377,3.430574694416866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069082407494861,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,42212.55571878901,66323.84615033891,0.0,5138.581385571154,9403.931544732985,44926.84183947365,7983.569407299343,0.0,5.2153961017299935,0.0,85.07402539441262,0.0,56185.7541772346,0.0,2783.601481903802,8838.620334280977,0.0,415.93730798698857,0.0,0.0,0.0,0.0,0.0,44.8589447884084,54.16272368927481,0.0,3.1582094004381864,22.893853387990987,50.93393593761405,10.241278761989209,0.0,0.016604865035117038,0.0,0.12933424984110437,0.0,12.380513390228678,0.0,2.5811350555027386,17.57445508957869,0.0,0.958628793632069,0.0,0.0,0.0,0.0
34,7969.563314043433,96725.1233427713,152759.5748795925,46137.978670894096,99145.38605182919,129937.47406052127,215127.6531143092,18720.106881132553,731.7303269962565,261.3097024036776,72.51861020755663,886.0900417935661,721.0812030940222,38061.583521693276,5078.672932327674,26356.856558213673,41224.9580650974,0.0,17591.30007100519,0.0,8076.820350202461,0.0,0.0,6.723850253734076,93.89137748321755,135.90142501115562,35.624542000422096,142.40342724438324,99.70145828459604,171.63387517199948,11.73244661130553,7.835978608004939,0.3154373427135478,0.22415694322808755,0.8022193342202072,0.43760001805591986,15.205626111674267,2.3134596686983366,21.656220158603286,40.102423817845846,0.0,6.201308412356148,0.0,2.898438240794663,0.0,0.0
35,0.0,30197.079638340496,50692.50730740575,0.0,0.0,7786.2355056238375,67452.01830276263,8905.403021277783,0.0,11.652128896765928,46.06293297463022,50.18662238170596,44.449046913076536,0.0,0.0,1170.9175486952468,10941.93009342257,0.0,786.6504881792239,0.0,0.0,0.0,0.0,0.0,47.787192533485104,62.11646996364238,0.0,0.0,7.068993308125781,36.9148975256009,6.315035199262232,0.0,0.013324728676677503,0.05147590895565358,0.04952827465523793,0.11826414110863565,0.0,0.0,1.459843352563913,14.299250869653326,0.0,2.5793630351302057,0.0,0.0,0.0,0.0
36,0.0,36857.636641528756,53168.89383305928,0.0,0.0,9867.28278056241,57815.610009281656,16397.674606623732,1804.6593447764099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.717901763246196,37.13741104492311,0.0,0.0,10.341033077499413,66.39256117871902,6.179037890321093,1.2783509869464382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,67325.22406197702,99935.86596655805,5213.845690112434,0.0,34071.869174663814,113495.35695464443,8502.18504772267,266.9003750400007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7298.675666913202,0.0,0.0,0.0,84.38297535592028,102.66726899650415,8.193661678670043,0.0,49.39495767056981,92.96342946406078,5.093346080693059,2.644144756040909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7100953164999413,0.0,0.0
38,735.0151519970985,78060.4428784478,97095.0884176169,0.0,0.0,20918.170544098604,101504.64718508613,17139.956210875716,0.0,0.0,0.0,0.0,0.0,48511.795661148564,0.0,2999.326716962875,18218.046686641042,0.0,1272.0178545485305,0.0,6857.7052367775395,0.0,0.0,0.7150937817360695,71.25517302921301,76.31128459653654,0.0,0.0,15.723290221880372,86.74828342726664,14.502513650929663,0.0,0.0,0.0,0.0,0.0,16.35189629497834,0.0,4.942494365415097,23.367502238721936,0.0,0.548486039758485,0.0,1.813007657306946,0.0,0.0
39,0.0,51480.39597765612,70729.63504136863,0.0,16522.897108210804,15123.630538931397,106789.14175278172,13428.902780836079,1013.7439175718814,11.875478314477586,0.0,25.785315176887355,0.0,53594.63006496775,84.19047738994958,4512.803859372676,11633.382653514112,0.0,882.0965918919248,0.0,0.0,0.0,0.0,0.0,73.44377563924283,67.59693436947859,0.0,27.38084980776987,11.805938292551534,88.88658274898148,4.268022313815877,1.9237520693590642,0.06403649530541447,0.0,0.01512524546255707,0.0,21.93093060873483,0.20884918532404842,5.217247176644497,9.607692233501522,0.0,0.8839185571359953,0.0,0.0,0.0,0.0
40,0.0,39897.66403710701,76764.71477053354,0.0,0.0,23731.44522932836,123064.17306695016,9742.572807542356,457.94820708197113,0.0,0.0,0.0,0.0,43518.28597071364,0.0,0.0,9834.099130428112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.75198153642366,50.92181813308162,0.0,0.0,12.691028780552413,116.86896410729713,9.770127450115046,6.757637474118876,0.0,0.0,0.0,0.0,13.097708712456015,0.0,0.0,12.86163882176369,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,51005.66065451512,73945.58730358435,0.0,0.0,21615.19466735828,88617.07729868832,6100.327096584355,4548.323631979969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84249.38587589176,0.0,0.0,0.0,0.0,0.0,0.0,47.44251255440752,55.86418989801068,0.0,0.0,24.04050735084403,64.7514355916889,6.6724097507577,0.6760107832908613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.024556909994907,0.0,0.0,0.0,0.0,0.0
42,11767.054351237519,85776.96980882055,108488.36298494888,47601.57311618887,44041.948835328905,93015.85649602504,202651.6010203563,22850.45678051319,4816.916137435408,56.38060423153727,81.57032022053099,678.9478953633688,1702.872570976119,41979.88187699191,114.52972341556887,16050.886673016335,22872.194409144144,0.0,4959.023927652286,0.0,0.0,0.0,0.0,11.305207445142173,76.47136152053949,117.91619930186314,48.22999653818983,36.62032370500695,36.37677825734343,162.6159049162069,11.530908570980369,0.9863828628271001,0.06105942523700342,0.056742437667657054,0.33217018597117154,0.7758837535730814,17.138186710438536,0.13448817461070356,15.181361150872533,24.64847021695502,0.0,4.553577810783863,0.0,0.0,0.0,0.0
43,0.0,14440.80548386501,22561.575674882723,0.0,3248.216186851963,1681.2731759700048,12164.611137411723,0.0,0.0,0.0,0.0,19.555717169438275,0.0,0.0,0.0,3415.985246294495,0.0,0.0,788.5334207215349,0.0,0.0,0.0,0.0,0.0,12.281805139388362,18.578620988639603,0.0,5.077646728010194,1.2303761412848777,12.087369746937267,0.0,0.0,0.0,0.0,0.008910175537581456,0.0,0.0,0.0,3.2292194915331436,0.0,0.0,0.4025504478764438,0.0,0.0,0.0,0.0
44,18246.49360822534,95498.11717421067,143364.62685752427,134614.52934926847,24292.26538970998,205026.3146361964,276129.96071060013,10524.96055343192,3197.402477243964,99.9400800606565,119.12193575878104,36.14754758568269,41.985328681113494,46696.88534273642,2071.5506834210764,14472.400665299114,0.0,0.0,7036.517438129514,0.0,0.0,0.0,0.0,20.164883388062673,103.23049675452413,114.56590213762935,112.92684501448723,31.854794402417525,176.28132495348584,293.63670161477836,15.295119141431046,0.29472253356572387,0.08850014851136938,0.10380570139785354,0.20573068136494324,0.03895992642889703,13.170038823875434,1.196316209103124,12.755731018192568,0.0,0.0,4.085071819801995,0.0,0.0,0.0,0.0
45,0.0,58890.87572037634,86740.24309764938,0.0,0.0,28100.493470536483,143564.69679376698,14599.460377243748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722.7185512884737,7131.736773216028,0.0,201.98449455204144,0.0,0.0,0.0,0.0,0.0,64.52041057330383,86.19639977310928,0.0,0.0,12.426853582627762,98.29750652577435,11.930868407000542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2109607474253619,14.828110105449294,0.0,0.5802089558658794,0.0,0.0,0.0,0.0
46,0.0,65107.254688255576,105470.27674804482,14348.239144506413,152039.90081871932,35034.75301889121,180763.17026986758,19554.503249103363,2410.875492425585,365.08908196438847,17.70505576982709,1790.2722593302828,324.19651961030536,57496.51985436373,4226.563313123616,23041.187626754054,35640.018718514315,0.0,12166.279853880724,0.0,0.0,0.0,0.0,0.0,69.23134330779266,75.900553213399,10.362954467640611,131.95219655514794,25.771309922920285,144.5364092498319,14.987968849593246,2.314270969649182,0.18250362828987549,0.0661824462626669,2.4285327267071946,0.6390847673697919,12.826169137201642,1.472027018749988,29.70814515055482,39.761563387509085,0.0,5.8106539236381005,0.0,0.0,0.0,0.0
47,5867.237849970974,92754.61799175479,124848.73001240766,35849.141684363356,32021.9996113455,66586.35677967234,147501.73306353105,56374.51256207662,0.0,46.573176601006914,51.52192014873114,85.07215366311478,268.3740645571252,56113.09781248382,178.24301929395713,6143.054076770263,10526.51031064725,0.0,2066.1821866581963,0.0,0.0,0.0,0.0,5.783960588721298,82.67031072295194,92.83184359132933,24.192848079279862,24.47927814858998,56.38831158210254,110.8070689219362,34.50866395691624,0.0,0.06606620633361235,0.008179461377189511,0.06865482012119938,0.1345349555952112,20.944981488423473,0.1334645684640787,5.758055654298458,7.851040253658068,0.0,2.156702116717647,0.0,0.0,0.0,0.0
48,6801.004818966147,57471.267201759525,103706.87418790424,54909.37874882539,0.0,80791.48489923246,204860.88309589907,44057.911624641725,3249.5928008525807,0.0,0.0,0.0,0.0,0.0,661.7444445547571,2583.6731742357647,30857.905388593783,0.0,514.2757188237689,0.0,5475.8993656591565,0.0,0.0,4.756549409206201,70.96540595652404,88.41939466783019,59.689740201608934,0.0,63.02035309667136,162.36943875102153,24.59930332034268,2.405104116763337,0.0,0.0,0.0,0.0,0.0,0.6180686838893612,1.4286398650200867,21.79923546232692,0.0,0.5632217409802223,0.0,2.4300614244311447,0.0,0.0
49,0.0,52600.3489715349,69503.16493982072,0.0,0.0,9261.785575944394,70145.32971839867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.33665899712794,50.77758634470394,0.0,0.0,4.489568035051348,69.5595001716599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,49009.75688098151,60280.79691264715,0.0,0.0,22785.722631974906,59998.46089544262,10520.810980226608,1589.4765673959523,0.0,0.0,0.0,0.0,55384.860973383635,0.0,0.0,11487.454360568228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.797206220399758,37.66745866530641,0.0,0.0,23.291800440771446,61.94272083291531,6.070126801688279,3.080918733440577,0.0,0.0,0.0,0.0,13.464685937022292,0.0,0.0,12.640757316577314,0.0,0.0,0.0,0.0,0.0,0.0
51,3967.48748629469,60887.443447554295,121391.99206821586,9492.973715379461,14008.427516235559,56768.5591803677,113194.30941296712,22800.337568866347,852.8314647339477,0.0,12.985627676501345,0.0,194.3172853905283,0.0,0.0,5304.267707341672,29223.250810673988,0.0,1422.7384075981297,0.0,0.0,0.0,0.0,3.904783662790633,74.18859275737167,82.70758870539396,9.056513121169978,14.643815020359051,44.37153283870566,108.80088419245041,27.96650890074795,0.22349694202683668,0.0,0.023573569598671375,0.0,0.26037877928019576,0.0,0.0,6.438066269674791,36.5402786396274,0.0,1.303508718618603,0.0,0.0,0.0,0.0
52,6634.76261125501,81963.78176068,118247.73073957552,27792.326476031336,35460.87038828983,122434.87238298211,198755.40343213006,31188.242259765215,0.0,18.862189067569616,0.0,137.45430040798,136.62070497907447,50211.95670733752,332.3024741280026,11016.996119164494,0.0,71753.423308001,3279.9160508507457,0.0,5716.112409423964,0.0,0.0,4.225441254615663,77.57338337118156,86.55732808405766,25.32908547927879,54.785861567944266,80.3804707650235,181.323297933816,42.241628223114276,0.0,0.02643545549584511,0.0,0.10120745142434176,0.3807167933472191,17.055363201269365,0.5752905471199102,18.79770972204167,0.0,13.020259433906228,2.682387006091208,0.0,2.5338997614577505,0.0,0.0
53,7774.031503185072,73630.64783308895,106202.71995054459,37636.71297304695,114820.27013888666,120836.01002683346,186163.97520691765,41174.41768744475,0.0,294.48152320589503,141.45790521543427,2896.3026385077874,250.45636264267907,47843.59755317507,4788.678281418627,29770.211368212324,30813.43712382937,0.0,24594.834252498527,0.0,0.0,0.0,0.0,4.550580127808068,64.6232727096302,87.69152687057542,28.854199543910358,76.2776197959189,66.36971982139696,164.14060980160554,53.66175467399456,0.0,0.208580867692091,0.08304610556524895,1.9633545126208212,0.21507843186304954,15.245405461664646,2.1382348632075256,42.39162096962382,28.296796994312015,0.0,5.949902810270366,0.0,0.0,0.0,0.0
54,3869.8541297780903,70619.53447155941,99528.27981336709,8008.918689216311,25346.73890103842,66632.37827888317,156488.15198331344,17556.10341453975,899.5827781857761,0.0,0.0,0.0,0.0,49091.928751112166,0.0,560.457126263517,21579.64183593511,0.0,371.10190617409125,0.0,0.0,0.0,0.0,4.565360726397074,74.85693185656066,81.94949175987833,14.929909031060852,27.962447197440735,39.84126821975887,130.5769527397252,10.298573811497318,6.96403774540371,0.0,0.0,0.0,0.0,9.749510919847161,0.0,1.2990159973018647,17.366223009232037,0.0,0.21175028994316716,0.0,0.0,0.0,0.0
55,0.0,54864.99936798319,73682.7944498478,0.0,37247.26901692392,9956.97496369445,84196.42866762262,10420.200476759584,9638.285531187124,4.81393159051139,0.0,41.37022208984833,0.0,50345.88358546472,0.0,5684.959307465471,10320.320657745657,0.0,1219.9404441886743,0.0,0.0,0.0,0.0,0.0,59.8620768415846,58.349420780981674,0.0,62.64605234477314,9.514498119691659,63.71094833715462,8.23071009131002,0.4208210024273234,0.0018888008551983491,0.0,0.10830766324181058,0.0,17.756991134803155,0.0,7.571673347290098,20.735342198979627,0.0,0.6524191121779646,0.0,0.0,0.0,0.0
56,632.1049659133595,62928.3805506148,76354.63412675895,0.0,0.0,19747.224638517422,107445.94316286338,6865.997256146942,0.0,0.0,0.0,0.0,0.0,50480.85756304085,0.0,0.0,0.0,0.0,301.8581736632995,0.0,0.0,0.0,0.0,0.6393429817488299,61.587448580723446,94.2395958516536,0.0,0.0,13.135827576823344,93.97519088356276,2.1122418442762383,0.0,0.0,0.0,0.0,0.0,13.785201490702583,0.0,0.0,0.0,0.0,0.0777673402189237,0.0,0.0,0.0,0.0
57,5596.101150145607,92100.85741515103,144634.72737358615,22744.442397806168,17509.252380641316,101860.06066204785,98747.10187068456,15857.064417645324,1069.543272602994,36.09666968853226,45.66488426344205,95.29890848205372,0.0,52785.915717526026,0.0,4275.29877542909,11406.616640287883,0.0,885.5729106062818,0.0,8127.045506909033,0.0,0.0,3.7716432271725577,59.25258309118635,103.92413843868822,15.71980641648293,14.876411604309178,57.690676321991546,76.43167335669078,10.567667390341661,1.798948088230851,0.004172908679897134,0.04272350921870929,0.027282828672895314,0.0,11.317426819296742,0.0,5.142808509759698,17.266585937948307,0.0,3.1591236454479437,0.0,2.124228491720036,0.0,0.0
58,2488.4376607173267,68332.04214870918,121549.28814437069,6286.683302336386,31122.805980109584,69309.64861961846,228766.31433037188,43096.79942316581,2039.9287251822918,38.44929093855214,83.74879377615251,44.90682316502091,0.0,55941.91305326005,139.09367219918238,13402.095990202604,0.0,0.0,1739.7147218650803,0.0,0.0,14645.809225419322,0.0,1.9173210817462372,78.81369385016308,74.20694622590064,8.486531241712102,29.95845966843595,82.25707029141546,119.5599987760475,29.356123801596738,0.4695506692960296,0.0301122926283565,0.0745842370695223,0.09334331069838325,0.0,14.004380721345855,0.1439736118318298,10.820040299623171,0.0,0.0,2.9045516009137247,0.0,0.0,7.159534471405175,0.0
59,5989.100000536768,72563.94104528178,100590.78760626781,20102.563395075682,0.0,50819.57493005968,127303.02835237126,15895.121609375428,1406.9781602302185,0.0,0.0,0.0,0.0,32091.242970479198,0.0,463.26226850986774,0.0,47869.62066831524,0.0,0.0,0.0,0.0,0.0,5.975185445106708,45.78823428135419,85.68565055178047,14.313097539269883,0.0,33.74860757598551,99.37797381909301,13.00038721732322,2.7206883135957116,0.0,0.0,0.0,0.0,22.47704776318787,0.0,0.7548478002832752,0.0,35.939219384912306,0.0,0.0,0.0,0.0,0.0
60,0.0,56507.216249390716,92295.9002175103,5941.633713686784,52414.02621974953,46535.82847539139,132078.06544360885,13955.675342889319,0.0,49.73680280098894,53.48965773889816,129.16561685683058,0.0,49782.784941315054,194.8789342656288,6595.711265428033,0.0,0.0,2399.915805027233,0.0,0.0,0.0,0.0,0.0,66.02452264441229,62.96926023177269,8.317780973909096,142.74060949670852,37.29960844978728,96.90476542496492,10.445105514820396,0.0,0.02305115155449964,0.10394932332287571,0.06086397015709685,0.0,7.0998449062974585,0.5368743172543257,7.976964816717656,0.0,0.0,3.4133145057566554,0.0,0.0,0.0,0.0
61,854.0589930648675,63330.035422684006,104879.54418388114,0.0,11947.121317626403,43181.37685703981,185100.4437399705,14323.6041902843,0.0,2.139208325924129,0.0,0.0,0.0,53356.8040196987,226.69650770422274,4048.385903121518,19914.893622749332,0.0,676.097886989736,0.0,0.0,0.0,0.0,0.6433496782714945,72.33035966291078,67.68560355743361,0.0,10.330699737180902,48.53843820211399,170.17272608084465,8.186194652659243,0.0,0.002243729131553696,0.0,0.0,0.0,11.657598288387094,0.27660261712202305,3.009911780034491,17.96019158082635,0.0,2.2620888037080795,0.0,0.0,0.0,0.0
62,8500.311566005123,81586.00083616716,116572.98591714911,43445.365613665876,48076.907321390354,141937.5574680741,230484.72419826683,34321.0282732915,1003.9745324762199,11.756766415142648,0.0,284.09095112393186,0.0,48245.363217472725,3999.261617964492,14219.280966091617,25796.43003333048,0.0,4904.346964931428,0.0,0.0,0.0,0.0,6.968634541173517,92.2628357168908,115.6186553076701,38.13297254091099,93.25008862868482,107.23837024766274,198.6928234758465,36.12755106109218,5.83605274114947,0.0694415187758833,0.0,0.22051253204114124,0.0,11.661766494628454,1.9306116402861186,14.523011934070997,39.6646833284851,0.0,2.417542505379835,0.0,0.0,0.0,0.0
63,13613.768696310834,74827.90029082523,142118.9176966095,62518.861143604314,3822.444649998045,127398.82731334495,254361.5069560457,38762.387369547476,4789.243088091174,19.067995965530372,38.07381948689971,46.57751756976363,82.35274172355015,43288.566011926465,2202.5865791934093,7968.093836683492,18748.107070986476,0.0,2670.7063797753412,0.0,0.0,0.0,0.0,14.433398143204583,87.18533016381916,109.34071970619739,42.094420466267074,10.854554533041542,121.25985469514039,211.24027710388924,16.762304549826844,2.7878833690363525,0.01801246102906327,0.02208619849480068,0.036377752702340456,0.08365599098943748,18.910067155431737,1.5963034057852998,6.5410675658054975,26.109495046506588,0.0,1.5573140227046498,0.0,0.0,0.0,0.0
64,941.4707047017607,68359.67789547611,79491.88012563491,0.0,14449.177685239654,47519.58100337304,81228.84991329897,0.0,1137.212300235774,4.308633444943627,0.0,54.495330693232845,68.99665047077198,40785.15141826071,0.0,1739.646307487853,20898.365445962787,0.0,366.3683362266568,0.0,0.0,0.0,0.0,0.9547841194784248,58.02069126948186,53.16364419864423,0.0,10.76903253623168,52.669074113340436,70.4552065011819,0.0,4.894954008851059,0.0021243928422505416,0.0,0.03390768735856363,0.09437246374890251,22.208525506603845,0.0,1.8781150184917352,14.958629747519245,0.0,0.24616405318511897,0.0,0.0,0.0,0.0
65,10782.200107583856,69087.5692714907,133085.07443314616,79061.2661829205,51788.241335194456,129879.65425384395,233564.14401275569,111140.69205518368,2416.0297521933617,7.162946139158275,55.694440435875244,276.08897806385716,129.68386405557735,61086.07579010145,299.8936094692707,8185.054453274609,17451.556381331044,0.0,1524.3393857239503,0.0,0.0,0.0,0.0,14.191886817720128,103.83002584629185,99.6383735956457,73.79012011755539,39.19360359288194,84.74357133066906,170.40316664337394,94.67806549913409,0.9761191913622072,0.008804755678647082,0.07514692068573733,0.31550032554331786,0.1663799480078144,9.211058304308674,0.429482863852615,11.529385928925171,24.14003338811884,0.0,1.7146348480466014,0.0,0.0,0.0,0.0
66,0.0,62182.868080540706,93179.18272644062,7487.725564813845,0.0,64243.0127331466,237228.1640534023,17722.11875837623,313.427313713061,0.0,0.0,0.0,0.0,51207.768632701554,0.0,2374.1542359084815,0.0,0.0,293.6046433006594,0.0,0.0,0.0,0.0,0.0,66.76689523259668,73.40701284189801,2.7208670572781934,0.0,23.37874197226262,110.1916703365298,10.409979372664722,1.2520652162389303,0.0,0.0,0.0,0.0,12.344365309079336,0.0,4.569852757351843,0.0,0.0,0.15427122199744803,0.0,0.0,0.0,0.0
67,0.0,67369.34467857197,97009.24605436117,0.0,24659.56441945075,40098.00339116971,136013.6638869619,15029.225212403635,292.99570842248477,2.693696417842411,0.0,29.528815812296823,0.0,53378.556230667826,0.0,3875.1656507253515,12507.043076135713,0.0,796.360033899789,0.0,0.0,0.0,0.0,0.0,68.84053781640083,69.02928334779139,0.0,26.868496672695855,33.47035168462461,140.62349653984475,8.307599906823809,0.6873041413963792,0.002675414494132028,0.0,0.0360220508439229,0.0,16.22019319509896,0.0,6.265993037013114,10.14202865315512,0.0,0.6840289556141816,0.0,0.0,0.0,0.0
68,894.0124211605153,69534.69832252833,109006.21685788831,8144.355604941851,6955.470592323625,27481.05569550621,120724.82899661126,17687.971253672746,369.9388003347381,54.92171774585737,0.0,0.0,50.948416786811244,58946.09783122005,0.0,1856.0921218440035,22626.267925752767,2527.9240121441644,128.06642671971454,0.0,0.0,0.0,0.0,0.7947777173122791,63.09883459294649,98.60257829582365,6.550183731510916,3.085152771330669,25.137698022862693,97.01933275046218,10.299737187051363,1.7884553951619269,0.0065712202498834,0.0,0.0,0.06215171450001517,8.482553916080532,0.0,3.147273099659069,25.708619498038335,0.39472723846597507,0.29555104723038306,0.0,0.0,0.0,0.0
